"0","0.00017094017094017086"
"1","0.015122613741239771"
"2","0.00017094017094017086"
"3","0.00017094017094017086"
"4","0.00017094017094017086"
"5","0.00017094017094017086"
"6","0.00017094017094017086"
"7","0.00017094017094017086"
"8","0.00017094017094017086"
"9","0.00017094017094017086"
"10","0.00017094017094017086"
"11","0.00017094017094017086"
"12","0.00017094017094017086"
"13","0.00017094017094017086"
"14","0.00017094017094017086"
"15","0.00017094017094017086"
"16","0.00017094017094017086"
"17","0.00017094017094017086"
"18","0.020118826760222169"
"19","0.00017094017094017086"
"20","0.00017094017094017086"
"21","0.00017094017094017086"
"22","0.00017094017094017086"
"23","0.00017094017094017086"
"24","0.00017094017094017086"
"25","0.00017094017094017086"
"26","0.00017094017094017086"
"27","0.00017094017094017086"
"28","0.00017094017094017086"
"29","0.00017094017094017086"
"30","0.00017094017094017086"
"31","0.00017094017094017086"
"32","0.00017094017094017086"
"33","0.00017094017094017086"
"34","0.00017094017094017086"
"35","0.00017094017094017086"
"36","0.028995210186716785"
"37","0.00017094017094017086"
"38","0.00017094017094017086"
"39","0.00017094017094017086"
"40","0.00017094017094017086"
"41","0.00017094017094017086"
"42","0.00017094017094017086"
"43","0.00017094017094017086"
"44","0.013415076820716063"
"45","0.014684687572193805"
"46","0.00017094017094017086"
"47","0.00017094017094017086"
"48","0.00017094017094017086"
"49","0.00017094017094017086"
"50","0.00017094017094017086"
"51","0.00017094017094017086"
"52","0.00017094017094017086"
"53","0.00017094017094017086"
"54","0.00017094017094017086"
"55","0.00017094017094017086"
"56","0.00017094017094017086"
"57","0.053874884298309993"
"58","0.00017094017094017086"
"59","0.00017094017094017086"
"60","0.047834093517719126"
"61","0.00017094017094017086"
"62","0.72733489106441096"
"63","0.00017094017094017086"
"64","0.025607384658064995"
"65","0.00017094017094017086"
"66","0.012991452991452986"
"67","0.00017094017094017086"
"68","0.00017094017094017086"
"69","0.015326819612554976"
"70","0.00017094017094017086"
"71","0.00017094017094017086"
"72","0.00017094017094017086"
"73","0.013924828007167229"
"74","0.00017094017094017086"
