"topic","alligator","ant","babybeluga","bear","bee","bird","birdie","bunny","butterfly","cat","caterpillar","cheetah","chicken","chickens","chicky","cow","crab","cricket","crocodile","deeno","deer","dino","dinosaur","dinosaurs","dog","doggy","donkey","dragon","duck","duckling","ducky","elephant","fish","fishy","fox","frog","frogger","froggy","giraffe","goat","goldfish","goose","gummybear","hippo","horse","horsey","jellyfish","kangaroo","kitty","kittycat","ladybug","lamb","lamby","lion","llama","monkey","monkeys","mouse","octopus","orca","owl","peacock","peep","penguin","pig","piggy","pony","puppy","rabbit","raccoon","reindeer","robin","scuttlebug","shark","sheep","skunk","snail","snake","snowleopard","spider","squirrel","teddy","teddybear","tiger","trex","turkey","turtle","whale","wonderpets","wormy","wubba","wubby","zebra"
"10","7.0957798351786887e-07","6.356248901507045e-07","0","6.913561536393548e-07","6.3826070831293015e-07","6.687878836873964e-07","6.3582716785162216e-07","6.5528122226477854e-07","6.4087490562147061e-07","6.6257448034696342e-07","6.3598395107991125e-07","6.3562410399064461e-07","6.572129429950425e-07","6.3874958664211694e-07","6.3569300966242726e-07","6.4057477506791154e-07","7.7287759960708026e-07","6.4965408162030783e-07","6.3745029239008496e-07","0","6.4800085332688315e-07","7.4374311120454805e-07","7.181970194925981e-07","7.2068381152013622e-07","6.7001844918741975e-07","0.0077141505543134523","6.5918640729316287e-07","8.1843324056145119e-07","6.3954021384506153e-07","6.35676435255672e-07","6.7088992598019371e-07","6.4633326995645207e-07","6.5854118767905587e-07","6.41173630972432e-07","6.356592827579344e-07","6.5213335700454132e-07","0","6.3583264126902671e-07","6.3630324368475738e-07","7.3726123402442706e-07","6.3581380930211381e-07","6.3741975719375785e-07","0","6.3769370301702894e-07","6.9857936333677021e-07","0","8.452554518423901e-07","6.4044561602075011e-07","6.528223537103519e-07","6.3562408842565388e-07","6.9711194496408759e-07","6.4555589452125783e-07","6.3562411308036025e-07","6.5212447128201053e-07","6.3574976161593059e-07","6.3584850129275034e-07","6.7711353064164683e-07","6.4602768593321536e-07","7.7595690236983121e-07","0","6.5539609325961022e-07","6.3562409196771358e-07","6.3873332159468148e-07","6.3624544836437203e-07","6.6365325157790488e-07","6.5556751944291611e-07","6.387434390429263e-07","6.8108011729798906e-07","6.5061827340248048e-07","6.3563815993084806e-07","6.7437103592138171e-07","6.3686871479027317e-07","0","6.6339954332892355e-07","6.7083756343612794e-07","7.3832697758988392e-07","6.357999098109089e-07","6.5013122914045672e-07","0","6.953114655049171e-07","6.356261864257912e-07","6.4481836952654256e-07","6.3562408842557257e-07","6.4806103641535213e-07","6.3562408842557257e-07","6.6383910424506016e-07","6.5467972160148305e-07","6.8992525681139052e-07","0","6.3562431924201565e-07","6.3562408842557257e-07","6.3562408842557257e-07","6.391867051718325e-07"
"11","5.3402467766026857e-07","5.3787783970482188e-07","0","5.4712074217885777e-07","5.3717574067356187e-07","5.34644046348012e-07","0.0014709721638348691","5.4255023457844145e-07","5.2277336327363435e-07","5.7305335667070034e-07","5.2175938750389734e-07","0.00062651784719311714","5.4453906784764809e-07","5.331044605999688e-07","5.2193111552174671e-07","5.3151693614660376e-07","0.0019800591690746676","5.5317952843700422e-07","0.00043834259891183022","0","5.2543829883528787e-07","5.2170506956504084e-07","5.9537735178938743e-07","5.8412651271996538e-07","5.5439776283326366e-07","5.5946473645285524e-07","5.9168124177321976e-07","0.0038723203280769947","5.28672268234154e-07","5.2169535901503581e-07","5.5082290171075482e-07","5.4763257487156255e-07","5.5699688301740064e-07","6.3119779114158147e-07","5.219140519676394e-07","5.4556077281815592e-07","0","5.2236306027240475e-07","5.3833237411219524e-07","5.2168317372149225e-07","5.2178982185957036e-07","5.2966538490004682e-07","0","5.2228997035012107e-07","5.5483938088701659e-07","0","6.6030090774052349e-07","5.2351169089027927e-07","5.2961998320771793e-07","5.2167519190873297e-07","5.3894250290791e-07","5.2238639333946788e-07","1.1286983377233353e-06","5.2958871220409566e-07","5.2167519217778652e-07","5.229989318384048e-07","5.2922338182615195e-07","5.4049931712308205e-07","5.2193932243259778e-07","0","5.2523637499006281e-07","5.2176213940651262e-07","5.2169756315308709e-07","5.9248766322850151e-07","5.5172835127385981e-07","5.2725504195788085e-07","5.226781633429129e-07","5.4355270140025274e-07","5.2313768905322177e-07","6.4757847540733963e-07","5.2173170097855951e-07","5.2168671380709058e-07","0","6.0268680069045546e-07","5.2214311487106958e-07","5.2167700502656003e-07","7.0117219169852264e-07","5.6639922912267414e-07","0","6.7350594915073562e-07","5.2170982437605095e-07","5.6247393563057126e-07","5.2167519190867367e-07","5.4878284689210322e-07","5.2167519190867367e-07","5.3256185772740607e-07","5.5543764232542855e-07","6.1854687930738317e-07","0","5.2167537805608445e-07","5.2167519190867367e-07","5.2167519190867367e-07","5.2825863365469099e-07"
"12","6.75191807298724e-07","6.8006204073806449e-07","0","7.2604310587385541e-07","7.0978347050377172e-07","7.4235821752218917e-07","6.73687454412041e-07","6.8824786434251749e-07","7.1115092367682075e-07","7.0982450799759457e-07","6.8058230402595221e-07","6.7367873115833315e-07","7.0416367298068025e-07","6.8224998647196068e-07","6.7367050853728079e-07","6.8120935633750111e-07","7.8050971833305682e-07","7.1302983520953966e-07","6.7401965111074485e-07","0","6.8440699189230984e-07","6.7384145085983227e-07","7.8394221166740557e-07","8.6083434992028898e-07","7.1739087487025715e-07","6.9751770958662216e-07","6.7378849529041032e-07","7.7604154736039781e-07","6.7914356829783389e-07","6.7369255820072733e-07","7.1387075912192677e-07","6.826942207137603e-07","7.5171716753352546e-07","7.4104548968524863e-07","6.7803199843537137e-07","6.8814460536746518e-07","0","8.3014849754574254e-07","6.7402714159253302e-07","6.7438900992806276e-07","6.7381137025253426e-07","6.8939167202924856e-07","0","8.348264515232823e-07","6.9072224427685549e-07","0","1.0419471643480657e-06","6.7566691595758853e-07","6.9022352104295437e-07","6.7367050810218729e-07","7.2689262222249756e-07","6.7563109171989167e-07","6.7367054227698197e-07","7.0641972273544387e-07","6.7372524463224306e-07","6.8431990209886234e-07","0.0037858206662798924","7.0383464279369584e-07","9.8493609645978362e-07","0","6.9180031570022072e-07","0.00032832528849756809","6.7367457171772329e-07","6.7431499280500414e-07","6.834179849267486e-07","7.4890107230399664e-07","6.7481226162164202e-07","7.1375578390464004e-07","6.9739530082474866e-07","8.750197490893436e-07","0.00078861690571705378","7.245384727083238e-07","0","8.0964701865558363e-07","6.8901379168809393e-07","0.00028582485157950863","0.0024579866249415166","7.2876558583630454e-07","0","1.1181325020427568e-06","7.1000144878466574e-07","6.9236919560315436e-07","6.7367050810208437e-07","6.8579478342236979e-07","6.7367050810208437e-07","7.2183687750812454e-07","6.873835448942185e-07","6.9965694918418631e-07","0","9.4385614489131262e-05","6.7367050810238242e-07","6.7367050810208437e-07","6.7659188703199774e-07"
"13","7.4569598862082578e-07","8.4540545129249463e-07","0","7.8407838344224181e-07","7.7605517729915108e-07","7.5655136402442012e-07","7.5130818336428954e-07","7.7559778549095898e-07","7.4500438921932521e-07","7.6889653044714972e-07","7.4474206328415822e-07","7.44739553793691e-07","7.6991175770137707e-07","8.0260299588151609e-07","8.2024656914105708e-07","7.6963246059177101e-07","7.8269933527548535e-07","7.4474032090088262e-07","7.4488151687616583e-07","0","7.4588918901953691e-07","0.00062865401707544845","7.9271160741314542e-07","8.894221862610614e-07","7.7865216475207141e-07","7.7613193169167595e-07","7.6474265728078857e-07","8.1513774023240629e-07","7.7530279424884969e-07","7.4479561699878973e-07","7.8743268269302334e-07","7.5147767929866345e-07","7.8126854237075613e-07","7.872860303072791e-07","7.4551981585731464e-07","7.704833084399544e-07","0","7.4598048100907528e-07","7.6621922037031552e-07","7.4619215711031119e-07","7.4493836885673296e-07","7.447415346568274e-07","0","7.4474365096782682e-07","8.0278723922246923e-07","0","9.0232547553405544e-07","7.4640822173025434e-07","7.515757390257513e-07","7.4473954743093705e-07","7.7367292082922834e-07","7.5577222014290087e-07","7.4473958540219249e-07","7.5908419133989844e-07","7.449373839620554e-07","7.6323742408675499e-07","7.6110850356525583e-07","8.2914683229306321e-07","7.450181503853489e-07","0","8.0369130088805636e-07","7.4479709828782096e-07","7.4473954798858362e-07","7.4496134599514166e-07","7.7208400702741316e-07","7.6526177805464363e-07","8.0363934968830346e-07","7.6956450342829289e-07","7.4870736971593551e-07","7.4476602721162976e-07","7.5113943351958938e-07","7.4582618773137879e-07","0","8.1908367052935628e-07","7.4884409281691182e-07","7.4474032805361296e-07","1.1503437678217182e-06","7.8390046271272995e-07","0","8.4929250083993891e-07","7.7849512156860329e-07","7.7762990714307312e-07","7.4473954743080872e-07","7.4682184994016607e-07","7.4473954743080872e-07","7.610298084187152e-07","7.6208811197407375e-07","8.8881805293748031e-07","0","7.4473986781835096e-07","7.4473954743080872e-07","7.4473954743080872e-07","7.5055371676152591e-07"
"14","6.0629854227929093e-07","5.9659408525105884e-07","0","6.171317443187396e-07","6.4019764484230624e-07","6.3825784032787348e-07","5.9945171473502037e-07","6.3435682407160477e-07","6.0032649546642088e-07","6.3830700053414213e-07","5.9660531544196352e-07","7.6010434179889152e-07","6.2896534258945721e-07","6.7347532174352429e-07","5.9659359010967115e-07","6.1114846368885293e-07","5.9668230546321502e-07","5.9659360002374022e-07","6.1852963392205604e-07","0","5.9660717325713062e-07","7.5915543643005905e-07","0.04389615949724926","7.506853382934384e-07","6.3284811276937065e-07","6.2116517589710113e-07","6.478927417361467e-07","6.1960718837263064e-07","6.0329640888164388e-07","6.1206466984130212e-07","5.9717967655448835e-07","6.0484843211200067e-07","6.3635514047848326e-07","6.4382672944171514e-07","5.966842774737636e-07","6.1899938944613641e-07","0","5.9661183391314024e-07","5.976742368648209e-07","6.0317318854759784e-07","5.9692966121854189e-07","6.2835909960665173e-07","0","7.1169670253916178e-07","6.3942942006265499e-07","0","7.2427763003644259e-07","5.9780614084350935e-07","6.0196084568939458e-07","5.9659358978807963e-07","5.9659486251467694e-07","6.1087025995234821e-07","1.5703003127797073e-06","6.1035508307508473e-07","6.0258336673337592e-07","6.116086805564631e-07","6.0675711854917724e-07","6.0692604095647668e-07","7.5855035382526604e-07","0","6.0339946154664443e-07","5.9660943496116985e-07","5.9659366455518089e-07","5.9660515813652234e-07","6.1895887780646921e-07","6.7437967993935608e-07","5.9718243317934037e-07","6.3592588943529142e-07","6.0357575180080343e-07","5.9661381544542028e-07","5.9659949317427078e-07","5.9757008400565565e-07","0","7.6522944682728033e-07","6.1816943366751706e-07","5.9723527439667562e-07","7.8849821998632979e-07","6.4697602167636021e-07","0","6.3033993664970788e-07","7.6503589190181972e-07","6.2207827179795511e-07","5.96593589787998e-07","6.2532769155548033e-07","5.9659358978800329e-07","6.8886248127343361e-07","6.0549598919654153e-07","6.342422606820217e-07","0","5.9659379955830132e-07","5.96593589787998e-07","5.96593589787998e-07","5.9976430816712201e-07"
"15","8.1192248828542454e-07","8.3322378562359731e-07","0","8.6510767304936897e-07","8.205768515744513e-07","8.2662938263626248e-07","8.1530199531335157e-07","8.5523066166382092e-07","8.1221533799778107e-07","8.453206632997608e-07","8.1783005041468783e-07","8.1170105119763544e-07","8.3488786067421964e-07","8.6236756504309669e-07","8.8250069156369385e-07","8.3183330287604427e-07","8.2027466091543275e-07","8.1315905459130186e-07","8.1173611324326841e-07","0","8.2833371949800857e-07","8.1177749077602404e-07","8.6511617184479359e-07","9.1388078247383744e-07","8.394459546858952e-07","8.3447978920030071e-07","8.7853173583723729e-07","8.9108916838242513e-07","8.2119688421217688e-07","8.1173401759548242e-07","0.0016514023893616011","8.1462801261261348e-07","8.3347108294335665e-07","8.1170615080801084e-07","8.1670569215592146e-07","8.1586974567803329e-07","0","8.117531280322833e-07","8.3882649071860854e-07","8.1303310904279689e-07","8.1170104575662105e-07","8.2273548450781314e-07","0","9.0857796336264654e-07","8.3644197305877705e-07","0","8.9304813312267109e-07","9.8265642445258096e-07","8.1196209427907538e-07","8.1170130369552783e-07","8.1170367850995534e-07","8.180522541389626e-07","8.1170108838017149e-07","8.4652531444341613e-07","8.1205433647530193e-07","8.3347576357223927e-07","8.6434824139265092e-07","8.6973524352192122e-07","8.1349257998364549e-07","0","8.7323174401925265e-07","8.1170105019188451e-07","8.11701648097084e-07","8.881944003852662e-07","8.3943135821323038e-07","8.2427397978319466e-07","8.1171292329066038e-07","8.2416993507676329e-07","0.0062793940025686976","8.1172833079265307e-07","8.12950310956845e-07","9.7427117423114129e-07","0","8.9461733041793988e-07","8.2027537377364869e-07","8.1208572146316598e-07","1.1079762541462376e-06","8.5597198571674621e-07","0","1.1502980007401564e-06","9.3233724998187929e-07","8.1828749195151415e-07","8.1170104376171796e-07","8.4479951571660256e-07","8.1170104376171796e-07","8.1356087485032746e-07","8.272255757934378e-07","9.9258387237666727e-07","0","8.1197252142921751e-07","8.1170104376171796e-07","8.1170104376171796e-07","8.1170104435257924e-07"
"16","7.5097916002794498e-07","7.9778151710235481e-07","0","7.8553906877306758e-07","8.2550650355091569e-07","7.8784994773387085e-07","7.7499685620352393e-07","7.7422977807531643e-07","7.7968036958231087e-07","7.859054523224189e-07","0.0019072418110489839","7.5061022209993261e-07","7.7637129695032507e-07","7.576188741813124e-07","6.09879633005198e-05","7.7602159444705948e-07","8.0084872596266306e-07","7.5388032497490251e-07","8.8652424172066956e-07","0","7.7819519319629083e-07","7.6853753148362862e-07","7.979634948649594e-07","7.9547253928494746e-07","7.9710486385970734e-07","7.6875862225418865e-07","7.5845305161501365e-07","8.1436749211978815e-07","7.5763420152571993e-07","7.7589665633056318e-07","7.5234259118211505e-07","7.7028438478782604e-07","8.0627354363024404e-07","7.5060170751139774e-07","7.5065565421330729e-07","7.7876324646765297e-07","0","7.5162128299734969e-07","7.7124563087605606e-07","7.7352309234377499e-07","7.6685640720573696e-07","7.6317335606948102e-07","0","7.5148180761197812e-07","8.0629744649790689e-07","0","0.0041877691622128951","7.5468545479427435e-07","7.5627531291304401e-07","7.5060170478043932e-07","7.5078843415037741e-07","7.5511203356469178e-07","2.9871426549462951e-06","7.9348781496006923e-07","1.0001225682056339e-06","7.9980573114595244e-07","8.1272531544620901e-07","8.1412076095082306e-07","8.6065550867800291e-07","0","7.8928022301758604e-07","7.5060170996692349e-07","7.5184123787191107e-07","7.5085901284853299e-07","7.977850495275554e-07","8.1979282535413843e-07","7.6205248397545307e-07","7.9328810681088544e-07","7.5838505949128612e-07","7.5067876513794304e-07","7.6491693155973703e-07","8.2155390327963836e-07","0","7.9293712885971342e-07","7.8044376895391636e-07","7.5075585019267587e-07","7.5060999092174219e-07","7.9416677888903121e-07","0","1.0176513057592487e-06","7.7140290508046018e-07","7.6149082864442268e-07","7.5060170478032328e-07","7.6532390612667834e-07","7.506017047803273e-07","7.5060297713283272e-07","7.7787774603362949e-07","7.7974586652391938e-07","0","7.5060202997344585e-07","7.5060170478032328e-07","7.5060170478032328e-07","7.5176554107434248e-07"
"17","4.5863330970770144e-07","4.5001645848203022e-07","0","4.7155994759145848e-07","4.559674014508854e-07","4.6351026543686223e-07","4.4601105841849577e-07","4.6094947672239741e-07","4.5734456528419833e-07","4.6886056622413648e-07","4.8220962792811952e-07","9.3002661870864914e-07","4.5992388339908403e-07","4.7192137608671502e-07","4.4482504036372489e-07","4.5607658724729413e-07","5.2577471554125626e-07","4.5392322522896855e-07","4.4488180552458776e-07","0","4.4928345660700514e-07","4.6496744648408464e-07","4.8111286865668138e-07","4.8395801410003205e-07","4.6409121014297817e-07","4.6210356092897792e-07","4.6547893088137314e-07","4.677174182373009e-07","4.5420317712195614e-07","4.4484896378796988e-07","4.604213315048228e-07","4.5536871401108737e-07","4.7062886779092082e-07","4.9664485689318239e-07","4.7309817127370176e-07","4.5585909056089663e-07","0","4.4482705199344883e-07","4.7357747380538188e-07","4.4620147309633809e-07","4.6640058699862982e-07","4.4503251641519605e-07","0","4.8322860328940245e-07","4.7030331177133305e-07","0","4.8336150096142474e-07","4.4968424168261852e-07","4.5182881990162247e-07","4.4482504013279433e-07","4.6909441892246813e-07","4.5119569790250447e-07","4.4482505530699206e-07","4.6437417558783168e-07","4.4486088259526167e-07","4.5530893660965088e-07","4.6551152340784023e-07","4.5927020851231064e-07","4.4497290177393134e-07","0","4.7323315448236675e-07","4.4490051184750439e-07","4.4640552018647355e-07","4.4643886115799564e-07","4.6547955760287294e-07","4.5258024526085188e-07","4.4849967523446302e-07","4.6161337499376423e-07","4.4899371694406913e-07","6.42886313622781e-07","4.5105540032108574e-07","4.7804675029135814e-07","0","4.7459197935877409e-07","4.6583522664808374e-07","4.4482667597741827e-07","5.3984546187911078e-07","4.7884680598518797e-07","0","5.5005210167703198e-07","4.5108126951904261e-07","4.5774652421500478e-07","4.4482504013274616e-07","4.4739675279253185e-07","4.4482504013274616e-07","4.7898256189105509e-07","4.6231668894202672e-07","4.9691972487073805e-07","0","4.4482515869115094e-07","4.4482504013274616e-07","4.4482504013274616e-07","4.4813989644987501e-07"
"18","7.6820703808739752e-07","7.6545203551547533e-07","0","7.9506864819541421e-07","7.6971169835787755e-07","8.0142006497287399e-07","7.6472229739944639e-07","7.8863845228878095e-07","7.5450686589724449e-07","7.7978507491158342e-07","7.9098841808983012e-07","7.4764940987391727e-07","8.5176772990788165e-07","0.0053558645891213213","1.1038393484551256e-06","7.5830236627378118e-07","7.8964890020198503e-07","7.4764940486096718e-07","1.1602116112731067e-06","0","7.4850155820971789e-07","7.4779707426524968e-07","8.5088757542198515e-07","9.3697865432051987e-07","7.9090136540299932e-07","8.040296976585968e-07","7.5747162211206799e-07","9.3024443457585624e-07","7.6238026099422638e-07","7.6820666376533009e-07","7.4964858980298084e-07","7.7860710478775757e-07","8.9297315918090994e-07","9.4997513858829702e-07","7.4838164571267258e-07","7.6908486746492932e-07","0","7.4765469988363774e-07","9.0173017453509936e-07","7.8989006255551481e-07","7.4780243853649639e-07","7.4840015999452939e-07","0","7.4779000588440745e-07","7.8073016422152573e-07","0","9.1986413257648288e-07","7.4865278291374013e-07","7.6048493231056594e-07","7.4764940352574182e-07","0.0012890859995120679","7.4821889614362696e-07","7.4764944119348227e-07","7.8026365355564868e-07","0.00046153619490712914","7.6175215234551302e-07","7.6979612830941558e-07","7.9737643850092306e-07","8.5833993577317456e-07","0","7.4772998742114509e-07","7.4770569647103446e-07","8.083694204502664e-07","7.486069519761874e-07","7.7141465915692742e-07","7.5543543112334726e-07","7.7761864526812008e-07","7.7823906008318291e-07","7.5148844654077552e-07","7.476885274956633e-07","7.6711700493814234e-07","7.4774548247218093e-07","0","0.028902252026112935","8.1488208851550399e-07","7.4765017991260226e-07","1.0029439581793168e-06","8.6708605825683422e-07","0","1.2026100362698231e-06","7.5009645319866329e-07","7.7522455135574814e-07","7.476494035256316e-07","8.9507052653023652e-07","7.4764940352563424e-07","8.7985000425034159e-07","7.6214324942662291e-07","8.8575465280022642e-07","0","7.4764974191187476e-07","7.476494035256316e-07","7.476494035256316e-07","7.579165014817392e-07"
"19","7.6606324640533283e-07","8.0425478406954623e-07","0","8.1335697029238698e-07","7.5742369089970729e-07","7.6613902285691322e-07","7.5327088160749826e-07","7.3624614321600476e-07","7.4288542782954149e-07","7.4116160388279144e-07","7.3168342550234753e-07","7.3118620885754011e-07","7.4762783135570344e-07","7.9562348932694183e-07","7.3003019874040151e-07","7.4409039557157931e-07","7.3477665834654454e-07","0.00042140011362278051","7.3011255715633574e-07","0","7.4600827992394968e-07","7.3397033748580786e-07","8.0943684266272203e-07","8.4841941364047106e-07","7.4410805577706103e-07","7.316349663503791e-07","7.4368945075422696e-07","7.3002057284796445e-07","7.426603171007381e-07","7.4716915336033135e-07","7.30017233210154e-07","7.4545174501075348e-07","7.9396311109572537e-07","7.5438421814431584e-07","7.954146861526517e-07","7.6238359331724569e-07","0","7.2998967253515225e-07","7.6298770515399823e-07","0.0010979263351585562","8.5127002178783646e-07","7.343648139663593e-07","0","7.3296213926172407e-07","7.7350858919165773e-07","0","9.3832237972804181e-07","0.0015566666735960192","7.3281231621562726e-07","7.2998966995351463e-07","7.3057597115442577e-07","7.2999048030247238e-07","7.2998970479031755e-07","7.9566635374600593e-07","7.4185010138039623e-07","7.4283632155909209e-07","7.4656420716210066e-07","7.4835982360873119e-07","7.3203373362823556e-07","0","7.3449721280332135e-07","7.2999652902467736e-07","7.343439600213715e-07","7.3008920850237856e-07","7.626644847647935e-07","7.5125911761099646e-07","7.3003772802040106e-07","7.6665860835434172e-07","7.4567925531234069e-07","7.4822686722220039e-07","7.300966109848632e-07","0.00090181887458667259","0","8.4213030873623912e-07","7.5398267915693727e-07","7.3046173771687717e-07","9.4691421876571895e-07","7.8973792485597938e-07","0","8.3201672717821207e-07","7.2999430599663325e-07","7.4709169979747154e-07","7.2998966995343162e-07","7.4574563592128445e-07","7.2998966995343162e-07","7.3703512687482192e-07","7.3913375900686563e-07","8.1291725100935271e-07","0","7.2998997951424425e-07","7.2998966995344718e-07","7.2998966995343162e-07","7.3008569507906544e-07"
"20","6.675935416694664e-07","6.5589911327852095e-07","0","6.8821214999629652e-07","6.7562858031286332e-07","6.749701908631601e-07","6.7607329188140413e-07","6.7139080907357747e-07","6.8704007643157022e-07","6.8881979222264175e-07","6.5619012428921689e-07","9.0347524219489994e-07","6.8635449719893163e-07","6.6230639598205551e-07","6.5584815592636575e-07","6.7023333927189829e-07","7.2792722093231509e-07","7.3248627381916837e-07","6.5644993381160235e-07","0","6.7150871769922455e-07","6.5603439127359807e-07","6.9918030757186365e-07","7.2632218759113376e-07","6.8964456891106379e-07","6.7720197084207558e-07","6.6001612608468919e-07","7.0533577547212506e-07","6.7591754433002465e-07","6.5594260312458489e-07","6.6185622645541573e-07","6.8962460639418884e-07","6.9078554154921042e-07","6.722048310103689e-07","0.0012391411969641787","6.6776538559366124e-07","0","6.5584830660952431e-07","6.8237367785949273e-07","6.6169248337242472e-07","7.2626316228876923e-07","6.5979532893671215e-07","0","7.1870819699374199e-07","6.8455546220359314e-07","0","6.5585071339906251e-07","6.5736890939077264e-07","6.6879246925722226e-07","6.558481555689061e-07","7.976373155038811e-07","6.6379713283379284e-07","6.5584818384798757e-07","6.6916547710479281e-07","6.5885597043747897e-07","6.6852503964343854e-07","6.9629758257184552e-07","6.8198951590741292e-07","6.5591693102673357e-07","0","6.6162202032070561e-07","6.5603959931836392e-07","6.5895132893858388e-07","7.0547212194438059e-07","6.9750091203483827e-07","7.0009845020157729e-07","6.5585910639450415e-07","6.9505729095382251e-07","6.578876287796051e-07","0.00044788034036942058","6.7799276348473071e-07","7.0950679520987499e-07","0","6.8966851941986479e-07","6.9392781469646451e-07","6.7668600852034883e-07","7.0399949546278738e-07","6.915666702588578e-07","0","6.8798609702825616e-07","6.6619248327026028e-07","6.8140098729942438e-07","6.5584815556882457e-07","6.7128528603827056e-07","6.5584815556882457e-07","6.8732216443631663e-07","6.6125363206651704e-07","7.3950563173269829e-07","0","6.5584839902604897e-07","6.5584815556882457e-07","6.5584815557118144e-07","6.5707382397267879e-07"
"21","6.7927464248031461e-07","7.6750035204947463e-07","0","7.0023989933978672e-07","6.727088488498498e-07","7.1757023298366416e-07","7.8276263295218311e-07","6.7684005136464879e-07","7.0824469744215383e-07","7.2175314094843705e-07","7.8896002109079199e-07","1.3304828464228186e-06","7.0749366861240726e-07","7.1640777952439215e-07","6.7202425635462441e-07","7.0003678268447164e-07","6.9442444777862279e-07","6.8125172350243183e-07","9.614796296827718e-07","0","6.6769897127841343e-07","8.0909760465224375e-07","7.4506628421742516e-07","8.1719571567346457e-07","7.1944493006657359e-07","6.776763474894717e-07","6.7222735612535868e-07","8.5076760781549017e-07","6.7307561068655271e-07","6.658780803400985e-07","7.1362137476618679e-07","6.9863646508277947e-07","7.2140712475293775e-07","0.0017357535605685205","6.6634064737385889e-07","6.8216665806460042e-07","0","6.6595514352748942e-07","7.2289475469279282e-07","6.8623794713523887e-07","6.6587861167750785e-07","6.7336106219592272e-07","0","6.6590037867479965e-07","7.0228016272298388e-07","0","6.6589328538960037e-07","7.0077933355767561e-07","6.8342591817793376e-07","6.6587820473311271e-07","6.660276243502261e-07","6.806414837118301e-07","6.6587810863176296e-07","7.2641140323165749e-07","7.4517980627452231e-07","7.2464963872771616e-07","7.0268970875342353e-07","6.9956057609482499e-07","6.6695769752017976e-07","0","6.6592583641319407e-07","6.658851261075322e-07","6.6587807870424187e-07","6.6620303883438821e-07","7.0265867379810057e-07","6.8627939489482022e-07","6.6732080149006882e-07","7.0444155156507563e-07","6.7401157525427567e-07","6.659021533753576e-07","6.6652118400882457e-07","7.2746571911197868e-07","0","7.2627801524606976e-07","6.9913277551058373e-07","7.8077530251273084e-07","8.3188346243354965e-07","0.0088905441488043562","0","8.0826273675399526e-07","6.7800774294434881e-07","6.7831824151386919e-07","6.658780783485379e-07","7.0126545279299383e-07","6.6587807834854267e-07","7.4600849106483278e-07","7.0267752429917231e-07","0.0083816575043509107","0","6.658783370625784e-07","6.658780783485379e-07","6.658780783485379e-07","6.8347562216186522e-07"
"22","6.1572921854011447e-07","7.5231422016909785e-07","0","6.2522728908223171e-07","6.0753191663145348e-07","6.1812460391007787e-07","6.9546276062299968e-07","6.4062697611985281e-07","6.1942983648099779e-07","6.4092520104340537e-07","6.4034121417091837e-07","1.8071621013295145e-06","6.1314713312990604e-07","6.2131123311269537e-07","6.028407993991403e-07","6.1844278494497141e-07","6.6008107870471046e-07","6.9461683561309152e-07","6.0286625433744486e-07","0","6.0353941428103193e-07","6.0971536069752961e-07","6.5752396259916331e-07","6.8250095166279776e-07","6.3550555145912872e-07","6.1815987215430832e-07","6.8998332460123249e-07","6.2699449927561324e-07","6.1129351856086124e-07","6.0889019078482706e-07","6.2934765862940364e-07","6.237846420027726e-07","6.5886350023947379e-07","6.5139044147515327e-07","6.0999741828352727e-07","6.1629157187573323e-07","0","6.037990491509043e-07","6.2261481063770084e-07","6.1887428661378519e-07","0.00039541930737241153","6.0578200194957647e-07","0","6.6008594091463895e-07","6.3292019210577693e-07","0","7.4716332340462622e-07","6.0771158488878257e-07","6.154296154255586e-07","6.0284079904760468e-07","6.0308622777091561e-07","6.1319756430371114e-07","2.6959486074154916e-05","6.1509417419476621e-07","6.6311215600550762e-07","6.1315393578776678e-07","6.1973450497555038e-07","6.2631632636130844e-07","6.7342828528190621e-07","0","6.1265931925431698e-07","6.0284529785838167e-07","6.0301332094109439e-07","6.0284645976048105e-07","6.2288610393295437e-07","0.0035199001175312693","6.2723144810365475e-07","6.2005596686684075e-07","6.1005783721788222e-07","6.0288259216028356e-07","6.0286994532800208e-07","6.0286198746980073e-07","0","6.7527628188362737e-07","6.3563035181189525e-07","7.0351813299785112e-07","6.0284589801709198e-07","6.9832780242430231e-07","0","6.9664450284590988e-07","7.7600693441485929e-07","6.1016868121574617e-07","6.0284079904752115e-07","6.257480686229259e-07","6.0284079904752115e-07","6.3343737628227574e-07","6.1816397580570932e-07","6.0333988531525069e-07","0","6.0284101249949881e-07","6.0284079904752115e-07","6.0284079904752115e-07","6.0715724921730357e-07"
