"topic","alligator","ant","babybeluga","bear","bee","bird","birdie","bunny","butterfly","cat","caterpillar","cheetah","chicken","chickens","chicky","cow","crab","cricket","crocodile","deeno","deer","dino","dinosaur","dinosaurs","dog","doggy","donkey","dragon","duck","duckling","ducky","elephant","fish","fishy","fox","frog","frogger","froggy","giraffe","goat","goldfish","goose","gummybear","hippo","horse","horsey","jellyfish","kangaroo","kitty","kittycat","ladybug","lamb","lamby","lion","llama","monkey","monkeys","mouse","octopus","orca","owl","peacock","peep","penguin","pig","piggy","pony","puppy","rabbit","raccoon","reindeer","robin","scuttlebug","shark","sheep","skunk","snail","snake","snowleopard","spider","squirrel","teddy","teddybear","tiger","trex","turkey","turtle","whale","wonderpets","wormy","wubba","wubby","zebra"
"3","0.00010682189687112183","4.0769179994985193e-05","0","0.0035787065070875842","0.00036257565887188345","0.0011189510061115082","0.00022501475424067756","0.0010768823510007622","0.00090139849542704008","0.0081501128277209518","0.0010195598410133989","1.4405602501369808e-05","0.0011583455062006028","0.0009027871012873206","0","0.0020645340821848989","1.2766257991989704e-05","8.1741734072504613e-07","0.00010872266713434574","0","0.00021246342077100368","0","0.00042777287548261141","8.6463890045544457e-05","0.0065402179105487086","6.5587452354467368e-05","0.00016025599153534283","0.00011655789975380341","0.0013065196290627462","0","0.00011461928945168056","0.00087248556109778986","0.00077108131395363963","3.6661858314094529e-06","0.00039729309364990717","0.00041292091354813547","0","8.8245651211151687e-06","0.00019149142776893398","0.00015981551351760349","3.4460743302687045e-05","0.00010832288282881404","0","2.1102721973291815e-05","0.0024829628376301831","0","3.3847854029357706e-06","0.0004091437189554433","0.0075002078463193966","0","2.0015984477317454e-06","0.00069816861820583113","0","0.0010981491062107738","0","0.0012370492641927673","0.0002388074105465015","0.002349730366172443","4.9353906296161213e-05","0","0.00045234984395369724","1.8499897750930989e-05","1.9399966153171307e-05","0.00016444573723560071","0.0019552195652952999","0.00080850080437287297","0.00019571015520415363","0.0006240328283260197","0.0017721378242741303","3.1893879295393422e-05","8.2155335874991843e-05","6.6254660091020844e-05","0","0.00010732669690604525","0.0017471345958262972","2.792133655088113e-05","3.9466173118259004e-05","0.0014153829888875881","0","0.00022331208396853989","0.00018450757194525623","0.00097379129339341438","0","0.00068720549973223842","0","0.00035488712425587855","0.00030986280849604848","5.6928708801104244e-05","0","0","0","0","0.0003376303911366032"
"4","4.8281156098769653e-05","9.7822913743631311e-08","0","0.0030110898964561847","0.00068869370089834629","0.0061909574876817027","0.0010564718797085495","0.004173768331036983","0.0001495734323681847","0.0018195443309387512","4.7455471648176105e-06","0","0.00095311841741898304","4.901186136666223e-05","0","0.0052033835199385538","1.2910577863518626e-06","2.665642645836565e-07","0.00031931667021749927","0","0.00023650683189593104","0","0.00041123860897876539","0","0.0032627607515573849","0.015834210361088022","0.000167669952949667","3.8076570930162805e-06","0.012443888362651688","0","1.4924777903223255e-07","0.0032300922813180118","0.0045094458932493919","6.5968206498601111e-06","0.00017513925720351507","0.0055894862684380923","0","0","0.00066462688448014362","0.00099104872608236591","3.8493440776936698e-05","9.4211583423189801e-05","0","0.00056378195028820573","0.0079309144660372425","0","1.5255263459102739e-06","0.0017322321064774733","0.0057944694057964381","2.2381027329030692e-06","0.00024475667714538214","0.0013945071752821767","0","0.0027136297094403042","0.00058496093750297351","0.0047593706708500619","2.5921270015879015e-05","0.0028557640585429472","3.5361105235203807e-05","0","0.00023259532196181636","0","6.5159932098241545e-05","8.438050639886645e-07","0.0018505406131127274","0.00048097905935642437","0.0001248132513832925","0.0065063819934859674","0.0055303010695213857","0.00010376129128870052","0.00011105233952423945","7.4051577145865385e-06","0","1.1179146566593928e-08","0.00050533010966906573","0.00013956524257479613","5.960254603882241e-05","0.00030064101283660817","0","0.0007547547073347942","0.00016279189752149578","0.00050164642114540741","0","0.00096775293098502876","0","0.00030955125190050586","0.00048049070823442751","2.5433487272714195e-06","0","0","0","0","0.00015719296477818991"
"7","0.00013369898071075029","3.4126063098279387e-05","0","0.0029090466470942451","0.00019452615863065572","0.0020647128558289466","0.00014402617824588103","0.0006448108582333197","0.00040298017129647548","0.0023652797085936743","0.0003410638273886583","1.499438779962931e-05","0.00024448907004838823","0.00017056080471467469","0","0.00052495562473399762","5.5699552342218658e-05","0.0010103832152538351","9.2099183297870196e-05","0","7.8491990983059574e-05","0","0.00037788744029427742","0.00020540886558359004","0.0018911814874499006","4.772783339376141e-05","7.0041809367149191e-05","0.00021951044481923428","0.00052088454891715185","4.3349587507389507e-05","1.8444999082271081e-05","0.0012780894304914544","0.00067183523282734645","4.9846690452099774e-05","0.00010308105939715206","0.0005826879343447869","0","7.2464057148288573e-05","0.00026896427070981807","0.00030207130780096668","5.2196581862561435e-05","5.84016823470325e-05","0","4.7106577297226203e-05","0.00085231827239155432","0","3.5125630251413694e-05","0.00023503334240217963","0.0010146841462113562","0","0.00017330766186488209","0.00017827176094668181","0","0.00068119127312653988","1.8896443165358872e-05","0.00058342068513898653","0.00021397566759883292","0.00082012140528487721","6.7710741549097911e-05","0","0.00052453223001388812","6.411872793343888e-05","6.5146852814643126e-05","2.1941249545375024e-05","0.0012009856066188263","0.0002696829996575053","5.7397836106771728e-05","0.00063828866240966562","0.00054592034297313229","3.6954134638051439e-05","0.00012109530457753917","6.7256927554367021e-05","0","9.4873553447626972e-05","0.00046164155654906464","3.0673488623160714e-05","7.9630101616808523e-05","0.00029157574296127754","0","0.00053653644430728942","0.00015786861180380193","0.00041410144328968935","0","0.00047073398277463205","6.4802866149140537e-08","0.00019052932361976157","0.00030621958298722636","0.00018623749071470974","0","0","0","0","0.00030002831023566933"
"8","6.3791221399344888e-05","9.866160773343642e-05","0","0.00036764193243413705","9.347901260605596e-05","0.00072548615910007471","8.3821161423752426e-05","0.00060068011214064315","7.4386814171847429e-05","0.00083811623185300627","2.6660337153862936e-05","0","0.00060321773197268935","0.00017372529319592463","2.9937458322387744e-07","0.00033882720509957918","1.2879987132947349e-05","6.0503527005176538e-08","9.6947023845094782e-05","0","0.00019614971556586913","0","0.002566180460719502","0.00030738266818405326","0.0011139501664028627","4.0130226418909978e-05","4.1791851781493442e-05","2.8838077323772918e-05","0.00041032717929815959","0","3.2674922476941592e-06","0.00038247412709472943","0.00073789274716549568","1.0741655055396247e-06","0.00030150798714475576","0.0002341763583819885","0","2.9849401259761107e-05","0.00016499092682957406","0.00020890672727735116","5.125141428590229e-05","7.7737391759095411e-05","0","0.00012280509117341715","0.0013908766799794019","0","0.0001423049470737817","0.00053050948159006598","0.00034166801272266574","4.657745757623936e-07","3.8195794010142225e-06","6.2284465977082199e-05","0","0.00058991032422868017","0.00013528575798267558","0.00039247180418544526","9.9524032013929083e-05","0.00076165234351651843","5.3960340127985874e-05","0","1.544978492327406e-05","0.00010980415946892867","1.443248137503158e-05","3.728061254556521e-05","0.00016682744976275743","6.5887566782930893e-05","8.9181320000808091e-05","0.00012743297929406543","0.00038259650527351202","3.1696132602899929e-05","0.00012242508184950803","3.6493662555988139e-05","0","0.00045241932292728563","0.00011766313637217682","2.2355275999253469e-06","4.8503477980964338e-05","0.00062251714485243533","0","0.0005917405179160269","9.548165707449402e-05","0.00013549391167246729","0","0.00037862869931248975","0","0.00012935125767595397","0.00010703997029839281","0.00063328328958469932","0","0","1.414945638531719e-08","3.8670986947537818e-08","1.4490200175161835e-05"
"12","0.00010795810469076602","7.5860576078238751e-05","0","0.0017838519045211111","0.00024772471065602323","0.0011397290410227912","0.00029397485297858838","0.0038019918375662176","0.00087762745500280363","0.0016935143396965963","9.6139886030296287e-05","0","0.0011055029352611324","0.00027278759259400504","1.2894039378463051e-05","0.0018747482259346688","8.2065986725740552e-05","9.1909884006200412e-05","2.0628038821718436e-05","0","0.00022842027575173382","0","0.00057759007158721066","8.2681199341390972e-05","0.0036624080935167792","0.00037138140917537831","0.00031738686039148393","4.6493547744866591e-05","0.0039236908382687119","0","5.1260436040582697e-05","0.0015479385559921165","0.004660316150737579","2.885569530032956e-05","0.00024544773905270655","0.00099409571004549827","0","2.0005440147814774e-05","0.0004129051840533498","0.00044394463027113703","1.6414854687627525e-05","9.1581896111148545e-05","0","4.2517827219539598e-06","0.0020256562096985461","0","7.4581380367846889e-05","0.0007233996697600262","0.004521785775537304","0","3.3783008301185556e-06","0.0001971648847046692","0","0.0014543967947959881","1.0739200459877376e-07","0.0012307165248299575","0.00042002453748886333","0.0020989815782788139","5.6799125044964939e-05","0","0.00044012399121864595","1.5415807041477523e-06","0.00037777110590064394","0.00021278367235812889","0.0008992631820293499","0.00023760986960693364","0.0001930689558507189","0.00034694427601663367","0.0013905699196726062","5.6723356607311509e-05","0.00020458240216961971","1.3589029711978092e-05","0","0.00068400381979507837","0.00041100838483536798","5.1806776103714944e-05","7.7257008435197618e-05","0.00046346857781936731","0","0.00014041797751746345","0.00020687307174853604","0.00073335113454926857","1.7208828791160856e-06","0.00056180876433003612","0","8.8143111537999444e-05","0.00051180119143896449","0.00025740762414724053","0","0","0","0","0.00031167945351097957"
"17","9.9322291614962791e-05","0","0","0.00083791776754459416","0.00019851485808606857","0.00033608083795862588","0.00010150617254863535","0.000518551355799187","3.2502574539865148e-05","0.00035721599445100801","1.2178415543151998e-05","1.3114964344014018e-05","0.00027451911158446723","8.2676858249149449e-05","7.4769623809029174e-05","0.00076839560801636301","1.8698587408511018e-06","0","1.8823800765228719e-05","0","1.1219010611532929e-05","0","0.00015576902713182084","2.2198871007575371e-05","0.00066716048490984413","2.8707183344675979e-08","0.0001088957028818908","2.8096028380545198e-06","0.0005456894659992454","0","1.4631678245145842e-05","0.00034241416797490398","0.00050144258258294451","0","0.00036198690297735718","1.4578642888867765e-05","0","6.4102769038373675e-06","0.00011438559358708115","2.852876947701442e-05","1.1863646317474261e-05","0.00019570484832797064","0","0","0.00059284332942944901","0","3.042487980629752e-05","0.00028451763718151325","0.0022539738645081164","1.0416816509637646e-05","4.7239695364381418e-06","0.00021344633056820126","0.00012929712917535306","0.0001352795369441158","2.9722617754954366e-05","0.00016021644506460569","1.599615720004367e-05","0.00026145210903094174","5.7222283428886211e-05","0","1.9519266530628521e-05","0","3.1667966850949718e-05","0.00011618049451556622","0.00049246950800198503","0.00015820368008984153","8.9855724424091392e-05","0.00033105286816016846","0.00010865938014251854","6.8000697256199687e-07","1.9341846622053665e-05","4.2056927261588129e-05","0","2.1772612873566571e-07","0.00050015845251950126","4.3596894656269119e-08","2.7647012744964309e-05","0.00017352072459213752","0","0.00038427027072158526","6.7725385912943874e-05","0.00042259782230046056","0","0.00012327876098009396","0","9.8067322204635458e-05","8.6452944264143634e-05","6.3231405968343745e-05","0","0","0","0","7.4726280848717128e-05"
"21","2.8115019197478826e-05","3.057199511701228e-05","0","0.00068079804386338789","0.00018556099743263419","0.00074495452964831884","1.9567309992666283e-05","0.00033388434228231128","0.00010997242305092785","0.0009258599637519654","6.4986633524905879e-05","8.1996824123985301e-05","0.00059415738689321755","8.003930425692541e-05","7.0367784920969595e-06","0.00043469244176841691","2.5144067091190539e-05","4.743884604553517e-08","0.00011913270703545522","0","3.87033393196892e-05","0.0010091114781940694","0.0009217350897754344","0.00074265371090146369","0.0034041868991690274","1.3406958437689395e-05","0.00018123437027022478","0.0012713933528524148","0.00058604998245434135","0","0","0.00041196353651634475","0.0010986019644786151","5.2049865113234063e-05","7.3239731494672636e-05","0.00011221977848545731","0","0","5.5225005989374646e-05","8.0458379055432707e-05","2.5651512803248513e-05","0.00015056277891834817","0","3.6603422101315389e-05","0.00061659013203525022","0","0.00013804677544977025","1.6318591941770196e-05","0.00014811813160328497","6.3926564127125266e-08","0","0.00012948126411294387","0","0.00037536999522403184","0","0.00021003580985815988","3.7879525201324028e-05","0.00045800446835196683","7.4891158899282091e-05","0","0.00016215042622518312","0","0.00011826224685908711","3.0193214561531676e-05","0.00040512965965256608","3.6005264712648785e-05","1.9745710191198525e-05","0.00032106114098771893","0.00026948356361750314","1.9600177773974946e-05","1.4315808749565398e-05","3.4943188436541518e-05","0","0.0015803457427306935","5.4285314189402562e-05","3.8762843800496852e-08","1.1235940275961064e-05","0.00032848529075299806","0","0.00045735352956591577","4.6266830323267784e-05","6.3898457214334322e-05","0","0.00016577764481797889","0","0.00020932939737857703","0.00013918258465464497","0.00030363159349669629","0","0.0001483517839356165","6.5780883187748242e-06","0","2.7126786841777136e-05"
