"go","oh","get","see","put","mommy","want","look","one","come","like","good","say","going","hm","play","boy","know","back","girl","rachel","daddy","dog","hop","take","let","cow","horse","baby","kitty","car","make","think","ball","draw","turn","honey","push","doggie","two","book","give"
"oh","want","get","know","like","one","go","see","come","think","good","put","going","ross","take","look","need","make","time","mommy","two","daddy","tell","baby","let","say","hm","back","mean","house","help","boy","today","mm","three","child","wait","kind"
"one","oh","want","like","go","see","look","make","two","know","red","put","get","blue","play","mommy","good","think","going","take","come","color","tell","say","let","orange","green","need","three","pink","hm","open","yellow","goes","draw","hat","tea","give","mom","find","piece","daddy","back"
"like","know","go","oh","get","want","one","see","daddy","birthday","mom","mommy","two","think","say","going","time","tell","good","put","school","day","milk","today","party","take","come","give","ice","us","dad","name","love","tape","back","mm","need","open","car"
"one","get","oh","know","want","like","mommy","see","go","hm","look","put","blue","baby","play","come","good","think","tell","make","water","need","going","let","back","sis","take","daddy","cinderella","time","car","say","name","two","squirt","yellow","green","mama","mm","fish","food"
"one","oh","see","go","know","look","like","put","think","two","want","get","going","erin","back","take","baby","play","cat","house","come","dog","car","hm","good","boy","goes","book","people","read","three","make","four","fell","thing","home","water","train"
"nina","want","oh","know","go","like","put","see","one","get","mama","play","investigator","say","think","mommy","look","come","going","good","hm","book","make","take","back","baby","let","child","daddy","house","dinosaur","need","give","boy","tell","mine","girl","toys","animals","help","talk","dog"
"dis","like","know","one","oh","de","go","see","dat","put","think","make","want","look","get","going","goes","come","take","car","back","play","truck","kind","two","mommy","good","marbles","things","looks","thing","need","house","boat","let","way","train","watch","time","book"
"oh","go","know","get","one","like","look","think","make","put","see","good","baby","hm","come","want","back","play","take","need","let","say","going","wait","give","tell","house","way","time","mm","thing","mom","things","mommy"
"want","oh","put","see","like","go","mommy","going","get","juice","one","look","take","drink","good","cup","play","know","chair","mom","think","hm","table","baby","come","open","coffee","give","back","make","dolly","let","doll","toys","spoon","house","mm","daddy","mouse","cookie","girl","say","backpack"
"roman","oh","like","want","know","get","one","see","go","put","daddy","good","think","hm","tell","going","come","look","mm","make","mommy","take","two","say","play","house","time","let","day","clay","mean","mom","back","us","school","un"
"go","see","oh","like","come","one","put","look","get","want","know","back","good","mommy","think","going","say","ball","play","let","hm","baby","take","boy","way","make","goes","daddy","book","car","blue","two","house","watch","time","red","ross","head","green","pull","truck"
"put","oh","one","go","house","like","see","make","want","two","white","look","going","bed","know","people","good","three","play","get","take","think","mommy","hat","slide","black","come","box","four","girl","back","five","help","tell","home","turn","say","daddy","hm","story","goes","let","head"
"oh","chi","want","like","get","go","see","look","one","put","come","hi","know","say","play","book","good","hm","going","hulk","think","mommy","back","take","hello","two","let","cat","three","tell","give","make","car","wait","bye","read","baby","mom","daddy"
"balloon","oh","boy","get","boys","see","think","like","one","look","put","know","go","running","want","take","come","tell","back","book","red","saw","woof","good","movie","say","going","story","walking","bus","way","looking","balloons","baby","let","mommy","buy","found"
"oh","go","look","want","put","get","see","know","one","going","mommy","like","come","good","baby","play","take","back","say","think","boy","beep","hm","goes","make","two","daddy","honey","red","let","give","tell","name","turn","water","girl","hello","need"
"one","oh","go","like","see","know","want","put","get","mommy","look","think","make","good","play","going","come","two","need","mm","back","let","tell","say","hm","take","house","kind","goes","red","time","color","show","way","thing","daddy","give","water","green"
"mommy","oh","baby","put","car","want","look","go","hi","daddy","ball","see","get","bye","book","duck","say","like","one","come","going","back","push","good","open","truck","take","play","horse","train","box","juice","cookie","dolly","think","hello","kitty","chair","cow","make","hat","bottle","beep"
"oh","like","go","get","want","know","see","good","come","look","put","baby","think","mommy","going","tell","daddy","hm","one","play","say","make","back","time","roman","birthday","take","give","school","james","milk","sleep","mom","water","girl","two","today","ball","house"
"go","oh","see","put","one","get","look","want","think","like","know","play","need","going","take","mommy","good","come","make","back","let","say","goes","two","watch","way","show","give","boy","hm","push","find","hold","ball","guy","baby","time","try","box","mom","three","slide"
"oh","one","mommy","go","like","see","look","baby","know","want","good","say","read","get","book","two","house","put","think","bird","dog","bear","daddy","going","three","color","back","play","tell","pig","cat","come","blue","bunny","story","turn","frog","lion","take","bed","green"
"see","want","oh","go","draw","get","put","like","vroom","look","going","make","mommy","one","think","back","take","matthew","good","daddy","sleep","hair","car","come","play","know","child","need","let","blanket","book","boy","head","say","truck","house","turn","open","home","hm","chair"
"oh","one","book","bear","look","see","mommy","want","go","put","like","baby","doggy","read","dolly","kitty","get","come","open","hm","apple","monkey","think","good","play","ball","going","rabbit","back","house","know","take","say","picture","bed","boy","two","dog","cat","eating","water","make","teddy","egg"
"oh","know","like","one","go","see","tell","think","get","going","look","put","want","house","daddy","make","hm","take","good","mommy","back","time","kind","car","play","thing","mean","saw","school","come","things","read","people","two","home","story","goes"
"go","one","like","oh","put","want","get","mommy","know","mom","look","see","good","going","take","make","think","come","play","back","daddy","say","let","two","need","dingo","hi","car","thing","school","time","house","hm","book","home","green","goes","give","momma"
