"topic","alligator","ant","babybeluga","bear","bee","bird","birdie","bunny","butterfly","cat","caterpillar","cheetah","chicken","chickens","chicky","cow","crab","cricket","crocodile","deeno","deer","dino","dinosaur","dinosaurs","dog","doggy","donkey","dragon","duck","duckling","ducky","elephant","fish","fishy","fox","frog","frogger","froggy","giraffe","goat","goldfish","goose","gummybear","hippo","horse","horsey","jellyfish","kangaroo","kitty","kittycat","ladybug","lamb","lamby","lion","llama","monkey","monkeys","mouse","octopus","orca","owl","peacock","peep","penguin","pig","piggy","pony","puppy","rabbit","raccoon","reindeer","robin","scuttlebug","shark","sheep","skunk","snail","snake","snowleopard","spider","squirrel","teddy","teddybear","tiger","trex","turkey","turtle","whale","wonderpets","wormy","wubba","wubby","zebra"
"0","0.0013141579370230252","0","0","0.0002540804353759502","3.9022987864395012e-06","0.0014214873885051613","8.4965023195612562e-06","0.00026273274163006249","1.2084701236725779e-05","0.0012315518023814861","8.3401403000488269e-05","0","0.00034280883535521035","9.8798230357263116e-05","0","0.00015860925564367242","0","0","0","0","4.4628844725644758e-07","0","0.0032311621562208961","1.0105585374996422e-05","0.0013273828694744581","0","6.716649456491467e-05","5.0883137159511866e-06","0.00037164816867860627","0","0","0.00031843992788319287","0.0017080500324168015","0","0.00040632573751320022","2.4425560724146078e-06","0","0","1.373918484760451e-05","8.4128317470763238e-06","2.7765774533850744e-06","1.1851213632105692e-05","0","6.3434382577899434e-07","0.00030287784218271143","0","0","3.0851008084463383e-05","0.00025851437400786434","0","0","2.3558246867871584e-05","0","5.9276462705359934e-05","0","0.00016209153980976547","2.8948231624458543e-07","0.00087198039818650608","0","0","3.3571020674784998e-05","0","0","0","0.00039421240134237173","0.00012266800868783193","1.0144774040129904e-05","3.6481585009452853e-05","0.00022936869554756397","2.6193485806050706e-05","2.0079320660387198e-05","6.3574443586607209e-06","0","3.0261159047214374e-05","3.731167624492444e-05","0","0","2.0183568793172667e-05","0","9.5528521706981717e-05","5.2514177303152758e-06","6.2826601803297779e-06","0","0.00012723288371987255","0","4.4356886882259539e-06","5.6890941366999379e-05","0.00023271514744248702","0","0","0","0","3.1391769683358975e-06"
"1","3.8410776540926607e-05","1.4469867536472066e-05","0","0.00067273840287360067","0.00013433619546078244","0.00047037692455962368","1.723822762861378e-05","0.000129322363851621","0.00010677337267428652","0.00039939946786994026","7.4607252559905646e-05","0","0.00056997187013534286","4.949569785022765e-05","2.8972920421681541e-07","0.00015336245448710557","0","0","9.270121361456994e-06","0","3.4191556166128585e-05","0.0006888378017535239","0.0018785289464364346","0.00019450638986747676","0.00088899929389281776","9.0570057873056277e-05","6.979241575946452e-05","2.4160840157227073e-07","0.00020106525047973025","0","0","0.00034504643674061763","0.00040856385622819319","9.2107438630406171e-05","4.2582633076429043e-06","0.00016992199736822641","0","0","7.0677647776320486e-05","2.3102136272499575e-05","1.2893962547901522e-06","3.7325470530891322e-05","0","8.527174410883987e-05","0.00045222128906163107","0","0","6.275979507564993e-05","0.00074878851868813814","0","0","9.8839815561531903e-05","0","0.00059515775198265878","0","0.00011737131930578042","6.6250159556453971e-05","9.624996808292576e-05","5.5400672555995257e-07","0","1.1705415573995584e-05","0.00014049083394985563","1.9759209000446221e-06","1.4417719384506479e-05","0.00051929605840370931","0.00012886035706403373","0.00014005630964119122","0.00020938874021552345","9.6979156385361483e-05","1.6548520891322046e-07","0.00011232649865693376","2.3271958547948272e-05","0","3.3482660514347768e-05","6.0414581305358404e-05","9.4529702471378039e-06","3.584152548373867e-06","7.0479870994328352e-05","0","4.744696587249948e-05","1.5502567758670873e-05","0.00020192639298129302","0","0.00014751210348203477","0","0.00010101824213431298","0.00038285119865590756","2.2834917908888166e-05","0","2.5438972528449752e-06","0","0","4.6656452857111757e-05"
"2","0.00024931726856196595","0","0","0.00043940613466170094","0.00011418127789332354","0.00080546543097043924","4.7460162606549344e-06","0.00037726435033662867","0.00047544894179107238","0.00056330542074323816","0.00029286156282584734","0","0.00029877342608410231","0.00059680065748916769","0","0.00081823056421711691","1.9458978427249928e-05","0","0","0","6.5743391621531916e-08","0","1.3644648043156877e-05","0","0.0021018484681663402","0","1.4495811138584602e-05","2.8614095211648766e-06","0.00093869203148275757","0","0","0.00034239989570162031","0.00026597342666013249","0","6.9656516581256651e-05","7.2248134743779167e-05","0","0","1.5797968117798196e-05","2.8064264802273143e-08","3.4290766758476629e-08","4.7834429801457099e-07","0","6.8596280270605456e-06","0.0025419708996326758","0","0","7.1401982826443648e-07","0.00062754037900331408","0","0","2.0218194322141273e-05","0","0.00049753544776091972","0","0.0001458527940561192","7.4169823048445297e-08","0.00056537293140395664","0","0","8.2026135649626298e-06","0","0","2.8734664767420234e-07","0.0012102013783026593","1.5146795604111337e-05","0.00022511068757455737","0.00017982482902114766","0.00012517219404724689","0","3.1214045036761229e-05","0.00014451912547700679","0","0","0.00020638875247119723","0","0","7.5314565636059249e-05","0","7.2034696459354199e-05","3.8809688999692898e-05","0.00021193015108455243","0","4.0685669212742643e-05","0","6.0779479501257793e-05","0.00022880278940079412","1.1254114539180139e-08","0","0","0","0","8.7710063903322072e-06"
"3","2.6071314700556313e-05","0","0","0.00019626850751941195","0.0001004582718374799","0.00074755713450163112","0.00026032131388874913","0.00027281090707173268","2.0658481488772959e-05","0.0046552086880258924","2.1162936101531588e-05","0","0.00097513560474498978","3.6000000462081749e-05","0","0.00036692500363327455","0","0","1.5766569203344571e-05","0","5.399633564579866e-05","0","0.0002912768066082486","0","0.0011519222191191268","4.8054204304406152e-08","6.9758519769361942e-05","0.00013909490625445544","0.00013754075498287549","1.3604634975800866e-05","1.014420251619399e-06","0.00019747471252597472","0.00079057852011169493","0","9.6678423486749627e-05","6.1459035760076726e-05","0","0","0.00013739976703025302","8.0111828422765641e-05","1.0655929295876552e-06","0.00022931323503172954","0","0","0.0006236461611843939","0","6.5531359290739225e-06","3.7081112235592124e-05","0.0010657414229720021","0","0","2.4330266752807051e-05","0","0.00034285693856049543","0","0.00013564694930900866","0.00016795932661464266","0.00015063303336025174","0","0","2.4834910543301805e-05","0","7.1117521777406531e-06","0","0.00027530945473111149","2.4676134883644007e-05","4.5099562564697032e-05","0.00039042374793580323","0.0004792500438797834","0","1.6073945147861932e-06","0.00011500388092446743","0","6.0257534401547496e-07","9.717466332928423e-05","4.6366054668781181e-06","6.5409464675858531e-07","4.9604752169099955e-05","0","0.0006692690314419337","8.0657269830648138e-05","8.8499644158263643e-05","0","9.9512416016710466e-05","0","8.6259759674970623e-05","5.53691944367259e-05","3.3915822118680034e-05","0","0","0","0","3.6538334828092357e-05"
"4","6.2439005002434279e-07","0","0","0.00019502543397934948","2.145867006891765e-05","0.00028182698284423801","2.4645465362924152e-05","0.0002961045560827778","1.5472964067705921e-06","0.00045165812453204583","0","0","0.00019366063043133828","0","0","0.00059146072712381247","0.00043963379085562251","0","0","0","0","0","0.00026994354568300939","0","0.00051866636007290561","0","1.7334913613885947e-05","0","5.0155332532803509e-05","0","0","1.5679175551862486e-05","0.00038296885618772697","0","0","3.7810550780943599e-06","0","1.0071187823709292e-07","0.00016235310419900084","0","0","0","0","2.4389752006250418e-06","0.0028659697144715101","0","0","1.2924134489678805e-05","0.00070513884006739662","0","0","3.6151808926876692e-07","0","0.00021283996689458722","0","8.2570024632229054e-05","0","3.2632517167111092e-05","0","0","0","0","0","0","2.8138205928896359e-05","4.3231539195712667e-06","1.1385300682386227e-07","0.00041800179851209389","5.1242442279690995e-05","0","5.1446073537138985e-08","2.0549287562562026e-06","0","0","5.441861110831519e-05","0","0","4.2507513808265836e-05","0","1.1665340080357261e-05","3.0462416886818989e-07","4.9213170228709063e-05","0","3.8178784454481793e-05","0","3.8729795066239131e-05","5.6509666119352051e-05","0","0","0","1.1577867406163429e-07","0","0"
"5","8.483561539962785e-06","0.0014489435318290047","0","0.00035067148332382654","4.1240092611499027e-05","0.00017528725707546919","1.496360662558045e-06","0.00023668802989204281","8.5184945174782668e-05","0.00092518835944970965","1.0317824585394494e-06","0","0.0010647100520635759","4.1366197080088438e-05","0","0.00038301549268451472","0.00018855437473123214","0","1.1545999212636806e-05","0","4.3959710754131437e-05","0","0.00030906296596024222","0","0.0013187169415206511","7.0773075086760751e-05","3.0321630636871567e-06","8.3992354387416858e-06","0.00018284094973852221","0","0","0.00019579115599902686","0.00046502080407226685","0","4.1985718110214852e-06","0.00027376135175334815","0","0","0.00049757504564162849","5.3745565656276411e-05","3.4998102001715172e-05","6.5773883419527305e-05","0","3.5776854867814888e-06","0.00075899851396180593","0","1.6596223985718539e-06","0.00045480497527736451","0.00037490250433137151","0","0","2.4961721468660046e-05","0","0.00028865446786556623","0","0.0015377008569404521","0.0021200734463550966","0.00084691857916926365","9.624145381784542e-05","0","4.3566904630009334e-06","0","0","1.341288286226147e-05","0.00034784775739073653","3.0809412099220528e-05","7.1366096698247887e-05","0.00022058598939869069","5.3892131647026889e-05","0","1.3853586746877082e-05","2.6572892505617899e-05","0","0","0.00010350675452753176","0","3.297302556460648e-06","0.0001959628203714192","0","9.8411084977980656e-05","1.3851811811815316e-05","8.3375479631884021e-05","0","0.00033228614362263087","0","0.0002443958715978326","6.4702136538025344e-05","3.6553000031237342e-05","0","0","0","0","6.1820282232490377e-05"
"6","6.9697337174764529e-05","1.68264240211003e-07","0","0.00077776573663836091","6.5425883005192732e-05","0.0005487913445442786","8.2705978138002549e-05","0.00029241770894137696","0.00010557373536923535","0.00096051502788570167","2.3398172545526134e-05","0.00030977693695988413","0.00079728056512506928","8.0527249370044674e-06","0","0.00086709098094235788","2.275694103146595e-05","7.793682386414419e-05","3.559108545767092e-05","0","4.7937779498127138e-06","0","0.00040771954574289344","0","0.00086885958019057086","5.8286535539331272e-07","9.6611475321714159e-05","1.0443792672489584e-05","0.00021583027057170531","0","1.4644004984426049e-08","0.0002930596656619022","0.00046194273908790347","0","1.3667906390473891e-05","9.0994159838021687e-05","0","0","0.00017976606835498558","0.00013393585929740779","4.4508466644227411e-06","0.00012128733225606081","0","0","0.0011906299233363537","0","0","8.6068055389768161e-05","0.0003900465041945436","0","0","0.00014590612858899731","0","0.00019130029363849187","0","0.00044162152703143196","0.00012710774895975053","0.00019974315791157466","1.6602932990095925e-05","0","6.7553346623468896e-05","0","3.2233464587176797e-07","7.5978619664897962e-07","0.0039085961246616372","7.7119134463136187e-05","0.00011363978480222225","0.00010079355380997471","0.00013692306002423133","3.027168376457334e-08","2.4113768837734435e-05","0.00025716431765803838","0","0","0.00018061984637997048","2.4020486030347032e-06","1.8796060283850153e-06","0.0001619420551964475","0","0.00010471782928071712","5.5500012327510622e-05","0.00011773891828327179","0","0.00039500897811735184","0","1.8099409692623428e-05","5.8661516593381238e-05","0.00013145547749423802","0","0","0","0","2.4816772903772001e-05"
"7","0.000234589382760762","0","0","0.00089497590940574635","3.1212291495630516e-05","0.0007784084834884928","5.3685126901440858e-06","0.00033654420375096199","4.656585026502052e-05","0.00054035644812759089","2.8656678601557699e-05","0","0.00044355500103392348","0.00013548130233346755","5.9524113855093551e-07","0.00031050261673234899","0","0","9.2968516978713685e-05","0","2.1206140595358236e-08","0","6.7452622449436602e-05","0","0.0021683936595840456","5.0886534045956717e-06","3.3021374534319948e-05","1.2042887629973073e-05","0.00041803964540138","0","0","0.00022082075268505674","0.00089569582397623171","1.5526007097913386e-05","3.6859788525125112e-05","7.9229678168302897e-05","0","0","2.8511720142898237e-05","3.7076501559745683e-05","3.9691224693061442e-07","0.0001812399688368291","0","0","0.00022586397799070299","0","9.6594857007093794e-05","3.6413879766119566e-05","0.0054498755792435488","0","0","9.4877971939673526e-05","0","0.00012942149352739244","0","0.0004731153079295423","2.4386608604358096e-05","0.00026428489700799104","1.0637322866610233e-05","0","4.6528457691359773e-05","0","3.5600998035843399e-06","1.6382353367398208e-07","7.2040686903794663e-05","0.00018509214466939022","3.3288351697853678e-05","0.00016674656458267126","0.00036085878410014932","4.1913457736445945e-05","2.8256179672073913e-05","2.3319646197878842e-05","0","0.00010149685577727782","6.9223067266934411e-05","0","5.1826586390042597e-08","0.00040600441264798269","0","0.00016962300716500802","4.5608011954896228e-05","0.0003172218037209024","0","0.00014994765288434172","0","0.00011275876416329471","1.3176565881949246e-05","0.00030914860191990056","0","0","0","0","5.552607923209163e-06"
"8","1.0929802147594882e-05","1.973248795434167e-05","0","0.00088080537321871767","6.5266067541767403e-06","0.00032844005686022355","4.1202403535285763e-05","0.0012890005643301863","0.00017914348749856161","0.0011109479079095363","0.00072078959936327765","0","0.00032216087188065599","1.0605702751858263e-07","0","0.0007082267273587693","0","0","0","0","1.3110369231858071e-06","0","0.00067882124203281255","5.1760319041941228e-05","0.0019211647806471495","2.4429793749526646e-05","2.5184220039569076e-05","1.7119485582493333e-05","0.00025033430501158701","0","8.1843892747700586e-06","0.00010846967955175812","0.00036042835392035178","0","7.713162742888241e-06","0.00025762737324110796","0","0","4.5766547599192501e-05","1.3646634449879805e-06","2.4505910967582603e-06","1.4042542996172974e-07","0","0","0.0011160532675309107","0","0","3.1448009490973289e-05","0.00066747151088332316","0","0","4.1268125962250591e-05","0","0.00034592435697994452","0","0.00039694648967964814","5.9141874314164906e-05","0.00036552267710193747","6.0600024319458762e-06","0","2.0921411661145149e-06","0","1.3000538172380774e-05","0","0.018570660560743361","0.00019908175913567418","0.00011368259470556248","0.00031949771109648781","0.00012610099803900122","0","0","5.3619270161423854e-05","0","0","0.000332851628595365","0","1.4346433277958753e-06","4.9230257952825449e-05","0","7.7833732517649712e-05","3.0012610497032163e-05","0.066877047697542644","0","0.00029454168130511345","0","0.00018087942079482403","0.00026994636056598226","7.4752333048068215e-06","0","0","0","0","8.9315530963792716e-07"
"9","1.125640323456017e-05","1.5880960276897226e-07","0","0.00073689544403610844","0.00035797195803150271","0.00076514983902429721","0.00021260248169551905","0.00039411856191971377","6.7074583614106995e-05","0.00044788139115321986","1.8684149788145601e-05","0","0.0017346099681696339","0.00021439338517695118","0","0.00023077290465530354","0","0","0","0","7.9596421928465041e-06","0","0.00018566426724451112","0","0.0012950775603585317","0.00049894322246688157","5.6927860710484763e-05","6.0527456534779824e-06","0.00023360268488856008","0","0","0.00023060441332703514","0.00054071456563806631","0","0.00013723183523715047","0.00013400751869645052","0","0","4.8485331893268281e-05","2.56905470211503e-05","1.5744716497516645e-06","4.4312428565207748e-05","0","0","0.0009428888102114998","0","0","0.00017668244737513249","0.00076583591826295133","6.5103743198305523e-06","0","6.9098378942212361e-05","0","0.00061106907867717654","0.0098005922836857801","0.00011509558729215303","6.0432407569154756e-05","0.00073492499305959731","4.3734388926148167e-06","0","4.576244042657626e-06","0","0","3.8762966673649535e-07","0.00033893457333969261","4.7292168988116815e-05","2.9817721421011324e-05","0.00022368609200947281","0.00040588707564073886","7.0410094246474637e-05","1.2429536212931184e-07","5.7564023287452831e-05","0","0","0.00010953201069919006","2.3120610956819131e-06","1.5861635365722324e-06","0.00012857883782994555","0","0.00011028773100119662","7.4100446123441248e-05","0.00016649990875137498","0","0.00035397807829206317","0","0.00046671684594421181","6.1907182129827186e-05","3.1939727791669598e-06","0","0","0","0","1.9153796297684785e-05"
