"topic","alligator","ant","babybeluga","bear","bee","bird","birdie","bunny","butterfly","cat","caterpillar","cheetah","chicken","chickens","chicky","cow","crab","cricket","crocodile","deeno","deer","dino","dinosaur","dinosaurs","dog","doggy","donkey","dragon","duck","duckling","ducky","elephant","fish","fishy","fox","frog","frogger","froggy","giraffe","goat","goldfish","goose","gummybear","hippo","horse","horsey","jellyfish","kangaroo","kitty","kittycat","ladybug","lamb","lamby","lion","llama","monkey","monkeys","mouse","octopus","orca","owl","peacock","peep","penguin","pig","piggy","pony","puppy","rabbit","raccoon","reindeer","robin","scuttlebug","shark","sheep","skunk","snail","snake","snowleopard","spider","squirrel","teddy","teddybear","tiger","trex","turkey","turtle","whale","wonderpets","wormy","wubba","wubby","zebra"
"0","0.00019176770835844061","4.1084389328520806e-05","0","0.00062898721377665709","0.0002235361058896622","0.00078285305943389641","2.5545855600685045e-05","0.00053530352008350436","0.00030420025685668075","0.0011768038271343041","0.00029384653717622538","7.1098434089027991e-06","0.00032894926418536779","6.3902012986320839e-05","3.2776689205369303e-06","0.00031756620186333104","0.00029918687106454407","3.6958738433831871e-05","4.8315907012569944e-05","0","0.00016614679989479186","8.5377855030760786e-05","0.0019944594548123576","0.0011574017051676599","0.0025597106254586833","5.0790289859888079e-05","0.00018481496100359248","0.00034915083639548131","0.00027036774136574493","3.1025188593289926e-05","1.1422711102928859e-05","0.00078800246981141448","0.0014836042269913692","3.9467035922402741e-05","0.00018242399806462831","0.00035466016123086229","0","6.3269874833033333e-05","0.00021673166586283241","6.5449791680130513e-05","4.3628246927543764e-05","4.6906789216170099e-05","0","5.7774520247264674e-05","0.00053404883165738919","0","6.4502585485941128e-05","8.6437536792426291e-05","0.00039365999020636903","0","2.5222942814568624e-05","2.8036955619957844e-05","0","0.00043330004067691796","3.1036117932867945e-05","0.00031320146677103164","0.00022639445227677174","0.00065269091369832342","6.1097699360228083e-05","0","0.00017805788445934676","6.4488450295977355e-05","1.7469349162279576e-05","3.1574858985623509e-05","0.00027976220182606554","0.00012276988472808363","7.3209374569864258e-05","0.00017162963349859396","0.00047359961208271709","5.6114261134408603e-05","0.0001143419437310357","5.4188592977834712e-05","0","0.0010958251611198969","0.00014091631788471946","3.3639948335914667e-05","5.8582473627617664e-05","0.00082652702920930899","0","0.0007739669963128462","7.1684668966923076e-05","0.00012179471528973183","0","0.00051593600095882041","0","0.00013809043106725429","0.0002897416851737529","0.00014240982689642088","0","1.0983167843497705e-07","5.1340213374705726e-07","0","0.00018516415810615534"
"1","0.0001322896110201119","0.00018301455912451392","0","0.0040809744923100333","0.00022077177715379645","0.0016058566588417005","0.00015346169142342961","0.00056750804959676408","0.00030725396598870142","0.0010466640208819915","0.00043832885899607721","0.00011340231947107773","0.00058549656565477142","0.00012597361022275664","2.0367611392646439e-06","0.0003364420161454166","0.00011888590873269095","0.00018788300789875201","3.8410943071216456e-05","0","5.343969195813764e-05","5.1980586391282914e-06","0.00072748662262040213","0.00035499792891188173","0.0018913895908361403","0.00017842620315710627","0.0002671856692234879","0.00021635455199926136","0.00050859193437756086","6.8404806144972661e-06","0.00021308185844599769","0.0011104508837905998","0.0012033272332405034","0.00049751655385808075","0.00010940876636379806","0.00037990854032860514","0","3.9101577828839021e-05","0.00019935225358747483","7.9900447604829467e-05","4.8095687036909554e-05","7.5923274922369888e-05","0","0.00011769873541871392","0.00074648370161584598","0","3.0258059445555104e-05","0.00010095300028640428","0.00057366335173056045","0","3.6147740426688221e-05","5.2806343729458778e-05","0","0.0003285954942054353","9.6571072866331642e-05","0.0004388173376945315","0.00027888564552896208","0.00044830636667550836","7.2101983367586517e-05","0","0.00046138753275869714","2.4858574745681934e-06","2.6493890821877827e-05","7.0569130503373158e-05","0.00067375889475531617","0.0002297115374247268","5.6528832543018295e-05","0.00050471147975657586","0.00051200426108667109","2.9089648926289269e-05","0.00018749436619848754","5.1328391174685106e-05","0","6.5044620577245132e-05","0.00028707704333319402","1.0152334632049371e-05","7.3408278974702049e-05","0.00021995471787440913","0","0.00064283467386663004","0.00013151045247586035","0.00063233002961415408","0","0.0001870953447187852","0","0.00021566890741981984","0.00048586427491439948","0.00015849940591850805","0","7.0626483546317915e-06","0","0","0.00023032614549109927"
"3","6.2026141346304675e-05","6.7931383882007783e-06","0","0.00096725449811634002","0.00060690783816256188","0.00095975618922291065","5.6350741521100654e-05","0.00083677024476928213","0.00014904267709133862","0.00064514645406076184","0.00017402108073099121","8.7636819859599135e-06","0.0003906224055029521","1.8756553350899855e-05","1.1939382723347129e-06","0.00038615402947534636","2.8810283298857542e-05","0","1.799544991094438e-05","0","8.1759035027608704e-05","0","0.0002007864983735039","0.00013250833709940271","0.0011976251956792422","0.0026870102241781562","3.3743418722895724e-05","9.6748491222623046e-05","0.00092161937324731938","0","4.3974611396382018e-08","0.0006764558654263692","0.00094409908764204954","1.6106877453543692e-07","0.00024023396967589534","0.00045260173176913206","0","2.659722827640884e-05","0.00018442529920073669","0.000125438646162974","4.6692577448902537e-05","8.6950607618478562e-05","0","6.8734763354413869e-05","0.0019720038407210045","0","2.9770369771483565e-05","3.532935930990522e-05","0.0018213785747039956","4.6509460545971534e-06","0.0027992048527218966","7.4221068976396799e-05","0","0.00083243426018987058","0","0.00052688372207064429","8.0659337599243403e-05","0.00024113532036926016","1.8900107514900319e-05","0","4.4898646641440917e-05","0","4.0339229206528609e-05","6.6175607052594955e-05","0.00050568598820598738","0.00013107803957065694","4.3629924596415894e-05","0.00096084383015662331","0.00058280219502595111","3.8426280087852977e-05","7.8715685027285454e-06","3.4968991085147505e-05","0","0.00014527374044839302","0.00015115786542210284","1.7992624997934486e-05","8.3699029892863195e-05","0.00023507247189901058","0","0.00024252841152173798","7.2167756771640025e-05","0.00012109604716762603","0","0.00057797411403565275","0","2.6525752925747158e-05","0.001073871548062549","9.0132208897171097e-05","0","0","9.7436044502364733e-08","0","7.6930716383982175e-05"
"4","0.00013293202831917065","7.4510307064764295e-06","0","0.0020824648495759088","0.00033912984042925302","0.0015504503411842506","0.00036812704379583799","0.001696641320597336","0.00023609817394757855","0.0014111964589694932","0.00063701306023445595","0.00048410865799210456","0.00040296678050547334","3.2914988268608011e-05","5.0059455656452541e-05","0.00083610696449189974","0.00032220756928615009","4.3871822253062856e-07","0.0001541587659919286","0","8.0676490683326935e-05","0","0.00022453067205337415","0","0.0010685405022795203","0.001382311645506754","6.1453726983365931e-05","0.00011138107111221022","0.0014758766276453258","0","9.9780316047433474e-05","0.00054376077916053981","0.0012462229055724985","0","0.0001457624284951285","0.0016805176635008637","0","0","0.00016826964514072063","4.885497312709261e-05","1.0169589252478187e-05","3.8716812287321512e-05","0","0.00025797274456320951","0.0011093688044084029","0","9.4502889068796269e-05","2.5382449972572026e-05","0.0012743711115010678","1.5336562339142492e-07","0.00010957269657652666","0.00055449618309775812","0","0.00060137860159808891","0","0.000734644527418332","9.6663245112240583e-05","0.0008555932077774338","0.00014813589733180834","0","0.00013800143929748953","0","0.00011774424128408667","0.00013504517677854336","0.00054114929993575743","0.00014936904004054708","5.0641357899230426e-05","0.00052826648756070817","0.00022328926654369935","4.1059874140964435e-05","0.00023087078578160511","1.9765275250173939e-05","0","2.997530324808217e-05","0.00027632600762245629","2.4107598333436282e-05","5.4610798126130538e-06","0.0005916755872304812","0","0.00016900878278587177","7.9160175520118087e-05","0.00048245801584937212","0","0.00012264795348378282","0","6.7502466185658197e-05","0.0012093495124417841","5.001743093191471e-05","0","0","9.2082155299962099e-06","0","0.00011222114479652446"
"8","3.8619518589662191e-05","5.1415035208989676e-07","0","0.00043231575714843554","0.00011227611096247317","0.0012804544791885305","0.00068700411903674537","0.00035476010875192893","0.00018973670907720158","0.00043299815812661161","0.00012616661656561154","8.0107976736975606e-07","0.0010330967344741237","2.2374692610265716e-05","3.7132002606742319e-07","0.0011516612235057877","7.5289614546945124e-06","3.4745259832333468e-06","3.9809096201432867e-06","0","6.3775504403655093e-05","0","0.00024504887220917396","1.0120644726463015e-06","0.0011761320243956121","9.9300389426951055e-05","0.00036970473009386833","8.6800877956502308e-05","0.00049605378304315472","0","1.1069225717331135e-08","0.00033560025343029311","0.00041383376842482329","0","6.1613074655172202e-05","0.00023941497114440439","0","1.4412556689495222e-06","0.00043123282451588491","3.4196648820202008e-05","2.8218116119275121e-05","3.3582129799101383e-05","0","1.9287709639216089e-07","0.00096225458378078495","0","3.9220140758371485e-05","0.00012333933446161629","0.0007627334884870423","0","1.1304141380940471e-05","0.00019107583361092142","0","0.00012030688891407883","7.7212458281466438e-05","0.00017645605616375962","0.00011259433888420901","0.00071225532162161624","2.3203656623310323e-06","0","6.1109477895258387e-05","0","1.372217076549287e-05","1.6783950935166147e-05","0.00035476151237220428","0.0017364834477753756","3.2678148170294727e-05","0.00020642174855207545","0.00020421500756304044","4.9375516492753795e-07","2.7360926160388609e-06","7.4503208293571195e-05","0","6.9364054253444983e-06","0.0001426599004357539","4.1751262918299185e-06","1.4071731878355229e-06","9.2214498938258285e-05","0","7.8374153524765904e-05","5.7653342258053758e-05","0.00025475710299460518","0","0.0002342267598719296","0","0.00012529956211916599","0.00015060684840995659","3.2981670288775556e-05","0","0","0","0","2.0172448971218611e-05"
"12","6.4646286165760322e-05","5.4849156841543716e-05","0","0.0026039300175495703","9.6002453401909543e-05","0.00087276911410631285","3.2516194981307431e-05","0.00024916201053995767","0.00027933396617548737","0.0010338490440631517","0.00044849269466459163","2.2749041470335323e-05","0.00058096394589870408","0.00014001947783956118","3.3518779151095545e-06","0.00028527296132081558","6.2161618411813352e-05","3.081892276603054e-05","6.3629715292947117e-05","0","0.00011920102728070467","4.9267708927558511e-05","0.00083446701793166731","0.00098764421136246744","0.001321910256722158","2.9185751863441375e-05","4.0832385913171466e-05","5.9719054743888576e-05","0.00032155446469642765","8.0526684994256583e-05","6.4472408816337325e-05","0.00055807816860344386","0.00066544428022801013","5.3255849736918644e-05","0.00013554508764337513","8.3487955801922549e-05","0","8.864512796564167e-06","0.0001762684947932554","6.2934375680424775e-05","1.1687162451951388e-05","5.7068278159749889e-05","0","1.4577493220112548e-05","0.00047142900592806201","0","1.2632524755855995e-05","5.851121514976453e-05","0.00030542811689593548","0","1.2607325778079638e-05","7.5198643826762378e-05","0","0.00028784903807532253","1.0790517238781296e-07","0.00010437422308371803","7.216266601270174e-05","0.00040001055496564669","4.8746166729033409e-05","0","0.00034079606597629141","2.5073718703937722e-06","2.0107130073756544e-05","3.7289840531375494e-05","0.00038227123762147821","5.2650750356752873e-05","6.5399021529016405e-05","0.00015634167222756116","0.00018292233697564909","3.1783477222960033e-05","2.3516364369543957e-05","0.00010623518814109262","0","0.00017714633893135118","7.699028968267251e-05","2.2218524954278052e-05","2.4501286582852757e-05","0.00026629876245579559","0","0.00044981077413782863","6.1788788739203845e-05","0.00023047909554724583","0","0.00023863659119992712","0","0.00018402482378289406","8.2756193534508628e-05","0.00013670689638678257","0","3.0881523670577853e-05","1.6923602691140582e-08","0","8.9443741083838506e-05"
"14","6.4202613415978703e-05","2.1904973745465813e-05","0","0.0012026332769446832","0.00011944751631977182","0.001427335237670314","0.00020612290578384627","0.00084211200523981878","0.00023211304297701289","0.0012615959121754121","0.00015159648268506758","1.2481420826703106e-05","0.00041475535936485129","3.5207144018999326e-05","2.0132833340891068e-05","0.0014949750973722491","3.1596416710308683e-06","1.0358024962226802e-07","7.3345226643663103e-05","0","1.6093207805848741e-05","0","0.0011943211667377214","0.00048205122755549202","0.0012297762425290302","7.1437773061243574e-05","0.00010195557219143061","0.0004206154602524252","0.00095205929255758927","0","1.8054455945012692e-05","0.00033411890243251457","0.00046492902797364889","2.9249407382502146e-05","8.4234616344227764e-05","0.00047368692430849608","0","0.00015900351415860727","0.00013345426985871271","7.5358926714051071e-05","5.5469649464300645e-05","7.4685172157860105e-05","0","0.00023568784010985611","0.001092491125667331","0","4.5637604609959875e-06","0.00013553351710671817","0.0025021242710664415","1.0901968530310858e-07","1.2460365028111476e-06","0.00010840772968909998","2.7716849565480179e-08","0.0005121051083188218","0","0.00031710481741342755","5.060998130873636e-05","0.00039374117691603436","3.2407898004735002e-05","0","0.00011522900573399794","0","3.2092793746460558e-05","0.0002553058733318084","0.00044762603513174957","0.00071917845493844434","4.9310011268587789e-05","0.00077686756888981382","0.00041698569322841356","5.6801606004724238e-06","8.8879904608709853e-06","0.00010707272796072053","0","1.6165053149830411e-05","0.00042162234114683948","3.445197772765634e-06","1.2226853205132269e-05","0.0003712385356075734","0","0.0003101579412775118","4.6439842310340197e-05","0.00025022061147041911","0","0.00017506081923718129","0","0.00012818613696336832","0.00016101824179112501","4.0947880145898125e-05","0","0","3.1326116809572106e-07","0","9.4213591863024629e-05"
"15","6.5833393011237152e-05","4.3066398319872971e-06","0","0.00089139597127660549","0.00044064996675138634","0.0027144068897378749","0.00063001318144330213","0.001796074443011152","8.6779783836619977e-05","0.00066144448044064654","9.8729169034157466e-06","0","0.00090082057872129461","0.0001488704438606531","0","0.0017669509002413084","4.8440626119109742e-05","2.360563998711683e-06","0.00013850400140334726","0","5.4556845264902421e-05","1.5163838010702249e-08","0.00016829770577168828","1.9567515792781612e-06","0.0025935580661201425","0.0021863396431584768","0.00047022421861089386","2.908893492182048e-05","0.0017843251620529015","0","7.6163722164486003e-05","0.00065305859947528916","0.0010122885948512029","5.5966614000632482e-05","2.9146774606321243e-05","0.00012017812052260595","0","1.5892118163096308e-05","0.00033991912273333418","0.00029468674402688703","6.0735640567020048e-05","0.00020414985171105459","0","3.2962996849139801e-05","0.0012772709760429455","0","1.5391890663394487e-05","0.0017509577113673002","0.0033845130760515288","3.0313432015799563e-06","1.2379657319863361e-05","0.00053302598692179311","4.7663299174066679e-05","0.00079149411289166955","0.00022277871726577837","0.0033626602111200706","0.00027668652919651761","0.00082594732673721188","3.226409274436098e-05","0","0.00013598598976646885","0","0.0001923576967972691","0.00011461789001618926","0.0004070247007498694","0.00027110859600029138","9.6079483887598975e-05","0.0012987042641369206","0.0023825164546155751","1.0085940144086214e-05","2.4803208583833639e-05","2.7506137951936933e-05","0","2.3297472587828463e-05","0.00072335394516413309","4.6725800353506543e-05","1.1408729672806248e-05","0.00029823238193341659","0","0.000195849216058837","0.00010804648733511027","0.0011254841942887096","0","0.00043131611659027628","0","0.00013119871891306866","0.00027559080603725228","5.5419614415271386e-05","0","0","0","0","7.84861193533773e-05"
"16","7.1908845901059122e-05","3.8803497455373288e-05","0","0.0098977221927874816","0.00011714746466270371","0.0014645488545129708","0.00025991265172444514","0.0015568571766386105","0.00050357233680597827","0.0015663112462890282","0.00027577161764835034","2.3384792932407091e-07","0.0039732286809581636","0.00058543603156930169","0.00027852835152600595","0.010977177991645503","0.00025460714445691074","1.6903216230357471e-07","1.6149531230214427e-05","0","0.00058180408922289383","0","0.00072228248445310045","9.7890412689668801e-05","0.0024382316599398275","0.00088398858105541","0.00016752990247029476","5.0744738319763455e-05","0.0023383857807897849","0","0.00020809730926799194","0.0011941756778847598","0.0017013071126151269","1.8607587894583966e-06","0.00045775986035906385","0.00082187969604430658","0","5.3405519540575086e-05","0.000322830291483449","0.0021283877273900829","9.721249562744767e-05","4.8208214097074159e-05","0","0.00011442508927734286","0.0029800870027558331","0","0.00016700246910742378","0.00030298696308900822","0.0048860701790874742","8.3030801646013636e-08","3.2424606611179064e-06","0.0019057885387165445","0","0.00089026286856917032","0","0.0016939982381592588","0.0011397429714892779","0.0044798883807088052","5.9176812476597377e-05","0","0.00040052735409555103","0","0.00028891063346946072","0.00077689141448921198","0.0042639529125303175","0.00024907285487595261","0.00012824644174628421","0.0027768962354359598","0.0023859230455332376","4.4987085045045938e-05","0.00010762043842971269","8.3989255377245526e-05","0","2.6153344239368586e-05","0.0026220075934081377","3.1479764619207056e-05","9.4320177886153553e-05","0.00012907129310227099","0","0.0024555465282155207","0.00011236797462486","0.00949179748756321","0","0.0011865193221913854","0","0.00019070152184954073","0.00049349905531464902","0.00025157345715285913","0","0","0","0","0.00050450842973118963"
"20","5.9300455275072102e-05","4.981574303094175e-05","0","0.00024564333460868845","0.00010701533387623065","0.00028014919101661034","2.861788348305966e-05","0.00042865078243250234","0.00021936321166146215","0.0012717844154943288","8.2716482827645797e-05","3.9717855680268878e-07","0.00038675596037846346","4.2570712484363331e-05","3.9256297505774138e-06","0.00016288937670470491","4.3932395269199477e-05","3.4749933944918488e-05","0.00010384348949592555","0","6.4643173017755217e-05","0.00034678842338577165","0.00038657555122488231","0.00039958215485336445","0.0020819933226779953","3.9991053959390189e-05","5.8458112050197288e-05","0.00034016160409128157","0.00025266508142563425","0","9.8441314691897303e-07","0.00013532436889057093","0.0011557462716671396","1.8842987028053524e-06","0.00010768823083358313","0.0002205848378757887","0","2.2734248868004844e-05","0.00010770073948839152","4.0917641982122093e-05","1.7951825347046968e-05","7.1447012275891291e-05","0","1.1032605375230532e-05","0.00069908186207137798","0","1.4178320125287039e-05","2.5858864491181205e-05","0.00036599700207540854","0","7.7960646402978204e-06","4.0051876050667223e-05","0","0.00024669957242527202","0","0.00015032429631605423","3.1203721469063365e-05","0.00040123197382817868","5.5990572777221348e-05","0","3.2284002081133034e-05","0","4.1880604347736526e-05","2.047141246577894e-05","0.0002279352469569989","3.1232375313959959e-05","2.4563856666018991e-05","0.00017809823457683188","0.00023902034504369592","5.2455202316560908e-06","6.2931038073677956e-05","2.398969839861633e-05","0","0.0010784280308597082","5.7888722206819547e-05","7.029574895648483e-06","1.4988993081899806e-05","8.1361718866990412e-05","0","0.00048152973436436697","2.4743766342282967e-05","0.00013813486191873738","0","0.00019722627077437034","0","0.00033165662733964941","0.00011962931769148337","0.00012038617737558892","0","1.2395025931833524e-07","1.6842374837155954e-07","0","1.874061800071305e-05"
