"go","james","know","want","like","oh","one","see","hm","get","say","back","come","going","let","put","look","mommy","take","phoebe","tell","good","two","talk","think","man","name","time","school","mean","play","green","zee","dis","make"
"oh","see","bear","mommy","want","like","baby","get","go","one","think","look","daddy","read","put","come","good","going","know","book","bird","say","water","let","house","hm","back","bed","two","play","make","cat","mm","dog","snow","hair","story","boy","three","picture","honey"
"oh","one","go","get","like","see","know","want","look","put","tell","two","going","think","make","come","house","good","back","play","daddy","three","time","say","hm","let","take","birthday","mommy","five","way","show","thing","need","home","school","four","today"
"oh","get","go","say","mommy","see","daddy","want","put","like","come","hm","good","one","know","take","going","think","mm","joseph","look","light","play","baby","thomas","back","car","make","hair","farmer","boy","bang","hi","tape","de"
"mommy","want","go","one","daddy","put","see","oh","get","look","like","know","play","going","two","good","baby","make","back","red","pig","let","come","need","mama","mom","think","sleep","say","blue","tell","take","read","three","horse","watch","talk","house","markers","dat","time","show"
"oh","pop","look","get","one","like","see","want","go","good","know","baby","put","think","de","let","make","mommy","book","play","water","come","house","two","back","say","dis","need","going","elephants","time","african","take","zee","asian","watch","hm","cow"
"oh","one","see","look","go","like","want","put","say","chi","know","hm","get","good","come","play","mommy","hi","back","going","hello","mm","think","make","let","talk","phone","watch","woof","take","give","book","two","boy","tell","mom","mama","name","read","baby","turn"
"roman","know","like","oh","one","tell","say","see","get","dog","go","think","time","nina","going","want","movie","school","good","hm","saw","back","put","mean","boy","take","boys","thing","story","come","things","child","two","daddy","home","house","day"
"go","oh","baby","bye","look","get","one","put","see","like","want","know","come","beep","back","mommy","play","hi","good","car","hm","going","daddy","say","need","hello","ride","turn","take","truck","hop","think","two","mm","make","let","ba","goes"
"one","go","want","put","oh","see","read","draw","book","mommy","look","two","like","good","take","know","get","going","house","make","play","three","back","hm","come","dog","say","box","think","boy","let","show","car","girl","four","home","daddy","bed","time","turn","goes"
"oh","want","go","like","good","one","see","nina","put","get","know","come","mm","baby","back","going","look","mama","hm","say","mommy","take","think","food","ate","play","girl","make","house","mom","let","egg","time","need","eating","book","daddy","tell"
"oh","one","see","know","get","go","like","want","put","think","come","look","make","dat","good","tell","back","mommy","going","dis","read","play","take","daddy","thing","say","two","car","let","last","need","show","time","baby","de","name","house","way"
"go","look","put","oh","see","one","like","play","say","mommy","want","get","hm","come","know","good","back","think","ball","push","goes","let","make","turn","slide","baby","car","hold","take","mama","going","girl","boy","erin","box","two","daddy","way","book","watch","house","bed"
"oh","one","know","like","think","look","go","going","put","see","get","make","want","mommy","good","daddy","take","tell","people","car","need","house","play","mom","come","back","find","two","kind","picture","baby","show","animals","time","things","book","say","home","looks"
"color","one","oh","put","want","mommy","draw","go","make","see","play","like","think","get","green","two","know","hm","look","investigator","good","blue","going","name","red","yellow","catherine","back","water","mm","help","baby","house","llama","need","take","say","daddy","paper","come","ding","three","spider","train"
"put","oh","want","go","good","come","see","get","boy","going","one","like","hm","look","back","pizza","play","rachel","know","say","backpack","girl","daddy","take","vroom","goes","car","let","baby","tape","slide","mommy","think","make","ball","box","balloon","hello","mm","need","toys","hold","house","hat"
"go","want","oh","get","good","see","hm","look","like","come","daddy","hulk","put","one","play","know","going","say","ball","take","mommy","think","cody","baby","time","mm","give","turn","open","outside","make","drink","hi","eyes","two","back","boy","need","bathtub"
"investigator","get","go","oh","put","see","want","like","one","good","say","daddy","un","take","feet","shoes","know","hi","let","back","come","book","mommy","think","look","turn","hair","bed","socks","make","play","honey","close","dolly","going","tell","foot","give","child","help","brush","truck","baby"
"one","oh","like","see","go","look","put","know","want","make","get","think","good","goes","need","play","mommy","try","two","blue","take","red","let","dinosaur","car","going","yellow","come","back","open","show","house","color","hm","help","find","ones","green","baby","fit","looks","way"
"oh","put","one","want","like","see","mommy","get","go","june","look","know","come","take","say","good","think","tell","going","play","people","make","way","back","school","hm","erie","bad","need","time","daddy","house","girl","give","bed","parade","blue","tiger"
"mommy","baby","book","go","ball","duck","want","doggy","daddy","oh","open","see","look","horse","cookie","put","car","juice","like","hi","kitty","apple","dolly","get","chair","bird","cow","frog","bubbles","bunny","push","water","box","boy","fish","hat","play","say","nose","monkey","come","eyes","back","vroom","shoes","good","moo"
"want","oh","put","like","get","go","going","mommy","make","see","one","know","house","think","look","good","play","baby","take","mom","come","table","give","bed","need","drink","back","tea","cup","let","birthday","milk","daddy","hm","tell","juice","say","food","dog","cake","chair"
"oh","like","one","know","go","see","think","get","put","good","want","look","come","make","going","two","tell","take","play","kind","time","hm","mommy","need","nina","back","let","school","things","thing","mean","way","say","baby","mm","house","people","read"
"oh","put","see","want","mommy","one","go","get","like","dis","look","going","take","de","think","daddy","know","open","color","good","train","car","water","make","tractor","back","truck","sleep","monkey","play","tell","say","come","dat","story","blue","rabbit","find","house","fall","need","turn","draw"
"oh","go","get","see","one","like","put","want","come","know","going","mommy","look","good","play","back","think","make","take","car","balloon","boy","baby","red","need","say","house","hm","two","tell","goes","daddy","give","let","green","help","blue","hi","watch","way","time"
