"0","0.00014981273408239693"
"1","0.00014981273408239693"
"2","0.00014981273408239693"
"3","0.00014981273408239693"
"4","0.00014981273408239693"
"5","0.055386964448174723"
"6","0.00014981273408239693"
"7","0.016956185542884611"
"8","0.00014981273408239693"
"9","0.00014981273408239693"
"10","0.029113390743236919"
"11","0.00014981273408239693"
"12","0.00014981273408239693"
"13","0.00014981273408239693"
"14","0.00014981273408239693"
"15","0.00014981273408239693"
"16","0.00014981273408239693"
"17","0.00014981273408239693"
"18","0.00014981273408239693"
"19","0.00014981273408239693"
"20","0.012290147161026634"
"21","0.00014981273408239693"
"22","0.040216066370055821"
"23","0.00014981273408239693"
"24","0.00014981273408239693"
"25","0.00014981273408239693"
"26","0.00014981273408239693"
"27","0.00014981273408239693"
"28","0.076643533582427356"
"29","0.018507611977814857"
"30","0.00014981273408239693"
"31","0.00014981273408239693"
"32","0.020494388337992817"
"33","0.00014981273408239693"
"34","0.00014981273408239693"
"35","0.00014981273408239693"
"36","0.00014981273408239693"
"37","0.00014981273408239693"
"38","0.00014981273408239693"
"39","0.00014981273408239693"
"40","0.00014981273408239693"
"41","0.53267021387632196"
"42","0.00014981273408239693"
"43","0.00014981273408239693"
"44","0.00014981273408239693"
"45","0.00014981273408239693"
"46","0.00014981273408239693"
"47","0.045545387746274313"
"48","0.00014981273408239693"
"49","0.00014981273408239693"
"50","0.026677223417345537"
"51","0.00014981273408239693"
"52","0.00014981273408239693"
"53","0.00014981273408239693"
"54","0.00014981273408239693"
"55","0.00014981273408239693"
"56","0.00014981273408239693"
"57","0.00014981273408239693"
"58","0.00014981273408239693"
"59","0.032906806444715789"
"60","0.00014981273408239693"
"61","0.00014981273408239693"
"62","0.00014981273408239693"
"63","0.00014981273408239693"
"64","0.00014981273408239693"
"65","0.00014981273408239693"
"66","0.00014981273408239693"
"67","0.00014981273408239693"
"68","0.00014981273408239693"
"69","0.00014981273408239693"
"70","0.00014981273408239693"
"71","0.083303690838619465"
"72","0.00014981273408239693"
"73","0.00014981273408239693"
"74","0.00014981273408239693"
