"go","like","know","one","see","oh","say","two","put","get","come","tell","want","saw","balloon","back","take","boy","think","movie","james","mommy","bus","boys","look","good","play","time","hi","let","red","dog","way","house","three","going","today","hm","talk"
"like","chi","know","go","one","get","want","oh","mommy","put","good","look","see","come","mom","tell","say","baby","think","going","play","boy","daddy","two","food","book","back","mean","talk","time","let","take","balloon","house","name","hm","watch"
"go","see","one","oh","want","bear","like","put","baby","good","know","make","get","think","two","come","hm","look","going","back","mommy","play","tell","take","need","say","way","daddy","water","house","let","bed","sleep","red","turn","give","read","draw","food"
"like","see","know","oh","go","get","one","think","put","dress","want","look","mommy","good","cinderella","thomas","white","hm","tell","story","make","princess","color","presents","time","going","people","christmas","take","come","home","baby","back","say","book","two","dragon","let","blue","name","house"
"like","one","oh","go","know","mommy","good","look","think","see","want","get","put","tell","franklin","come","love","make","spell","say","take","daddy","book","going","bear","hm","name","ball","back","read","two","things","baby","time","need","story"
"oh","see","say","want","look","go","mommy","like","hm","put","know","one","get","good","come","think","mom","daddy","bye","going","back","play","backpack","hi","baby","honey","take","give","girl","book","two","boy","hello","let","hold","make","ball","need","mama","mm","quack","tell","push","goes","help"
"roman","like","know","daddy","oh","get","one","come","go","think","want","going","school","good","see","hm","put","dad","thing","look","say","mean","child","tell","time","mommy","two","take","need","give","mom","today","talk","people","us","play"
"oh","one","know","get","like","go","want","see","put","good","think","two","come","going","look","take","back","need","play","tell","time","make","say","three","mommy","kind","let","things","thing","wait","give","hm","school","way","today","mean","five","name","house"
"oh","one","like","see","go","know","want","look","think","get","make","tell","good","put","mommy","going","hm","house","two","back","water","kind","play","baby","read","daddy","mm","time","come","say","take","need","let","thing","home","dog","day","book","school"
"oh","one","see","like","want","get","going","put","go","know","think","dog","look","play","house","baby","mommy","make","cat","read","book","good","take","tell","come","two","need","give","car","daddy","bear","dis","turn","back","find","boy","story","say"
"go","oh","know","come","see","one","want","like","get","going","good","think","say","investigator","ross","hm","put","tell","look","daddy","balloon","mommy","take","back","boy","mean","time","play","give","make","way","mm","let","baby","tape","thing","school","turn","show"
"mommy","baby","book","oh","ball","go","duck","see","doggy","open","daddy","want","hi","kitty","car","look","get","dolly","mama","put","chair","cookie","like","juice","apple","one","bear","horse","box","rabbit","fish","bunny","push","eyes","shoes","cow","monkey","frog","nose","bird","good","play","take","bubbles","come","back"
"go","want","get","like","going","say","oh","see","know","mommy","come","daddy","good","put","one","take","girl","back","haircut","time","bad","school","two","boy","mean","tell","stop","look","honey","hurt","think","give","tape","mom","play","love","hm","name"
"go","put","one","see","mommy","oh","want","like","get","look","nina","going","think","play","take","know","come","make","good","say","let","back","goes","two","daddy","baby","house","slide","need","way","train","show","boy","give","car","blue","red","hold","turn","find","hair","hat","push"
"oh","go","know","going","see","like","get","one","car","put","want","think","come","look","good","doctor","truck","play","mommy","make","tell","daddy","back","take","marbles","time","baby","hurt","need","home","pretend","road","two","way","let","momma","guy","show","school"
"know","oh","go","like","one","come","see","hm","get","look","want","put","say","dis","mommy","two","na","take","going","back","let","think","good","dat","car","de","cheetah","turn","three","play","wait","yea","give"
"see","oh","dis","go","one","like","look","know","put","get","car","come","dat","de","boy","take","want","balloon","going","think","goes","train","make","back","let","say","good","way","mommy","boys","running","hm","house","thing","two","red","turn","play","man"
"teddy","oh","go","baby","one","like","see","read","frog","put","book","mommy","woof","bear","look","get","piggy","think","want","tree","know","come","back","going","good","water","bunny","puppy","hi","daddy","hm","kitty","say","mother","pop","open","snort","play","mm","hat","find","sweetie"
"go","mommy","oh","want","like","put","get","know","going","see","think","make","daddy","baby","good","come","one","take","bed","look","car","house","back","hm","play","sleep","need","draw","book","girl","kitty","say","head","name","outside","red","water","horse","help","boy","animals"
"one","look","oh","go","see","two","like","want","know","come","three","bird","put","book","color","green","mommy","get","elephant","say","back","baby","draw","hm","read","good","think","blue","four","going","spider","boy","pig","zoo","make","play","red","water","tree","dog","five","take","yellow","bug","lion"
"oh","see","like","go","want","hm","know","make","look","one","get","put","come","good","think","say","play","mm","going","back","take","time","da","two","tell","mommy","let","way","hi","need","thing","daddy","house","red","hello"
"oh","put","go","one","see","look","want","get","like","know","good","play","make","think","back","house","come","hm","goes","need","let","take","color","car","blue","going","say","toys","mommy","try","mm","boy","tell","baby","watch","turn","open","build","show"
"go","hm","see","get","come","oh","know","like","want","michael","think","look","one","say","mommy","going","zee","put","two","good","make","catherine","back","take","baby","let","mm","hop","daddy","house","name","water","play","tell","way","joseph"
"want","mommy","baby","oh","get","juice","go","one","put","like","going","good","milk","take","see","matthew","look","water","know","drink","come","hi","play","think","daddy","cup","momma","make","give","say","mom","time","wash","butter","pop","hair","eating","bath","mm","let","back","two","clean"
"oh","want","one","get","like","go","see","know","put","mommy","play","think","going","good","daddy","come","look","hm","back","baby","beer","bye","mom","take","birthday","car","tell","say","make","let","milk","two","time","water","mm","sticker","root","need","give","wait","kind"
